fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
შემოვიძინებ,
შემოიძინებ,
შემოიძინებს,
შემოვიძინებთ,
შემოიძინებთ,
შემოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
შემოვიძინებდი,
შემოიძინებდი,
შემოიძინებდა,
შემოვიძინებდით,
შემოიძინებდით,
შემოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
შემოვიძინებდე,
შემოიძინებდე,
შემოიძინებდეს,
შემოვიძინებდეთ,
შემოიძინებდეთ,
შემოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
შემოვიძინე,
შემოიძინე,
შემოიძინა,
შემოვიძინეთ,
შემოიძინეთ,
შემოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
შემოვიძინო,
შემოიძინო,
შემოიძინოს,
შემოვიძინოთ,
შემოიძინოთ,
შემოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
შემომიძინია,
შემოგიძინია,
შემოუძინია,
შემოგვიძინია,
შემოგიძინიათ,
შემოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
შემომეძინა,
შემოგეძინა,
შემოეძინა,
შემოგვეძინა,
შემოგეძინათ,
შემოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
შემომეძინოს,
შემოგეძინოს,
შემოეძინოს,
შემოგვეძინოს,
შემოგეძინოთ,
შემოეძინოთ,
