fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
ამოვიძინებ,
ამოიძინებ,
ამოიძინებს,
ამოვიძინებთ,
ამოიძინებთ,
ამოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
ამოვიძინებდი,
ამოიძინებდი,
ამოიძინებდა,
ამოვიძინებდით,
ამოიძინებდით,
ამოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
ამოვიძინებდე,
ამოიძინებდე,
ამოიძინებდეს,
ამოვიძინებდეთ,
ამოიძინებდეთ,
ამოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
ამოვიძინე,
ამოიძინე,
ამოიძინა,
ამოვიძინეთ,
ამოიძინეთ,
ამოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
ამოვიძინო,
ამოიძინო,
ამოიძინოს,
ამოვიძინოთ,
ამოიძინოთ,
ამოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
ამომიძინია,
ამოგიძინია,
ამოუძინია,
ამოგვიძინია,
ამოგიძინიათ,
ამოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
ამომეძინა,
ამოგეძინა,
ამოეძინა,
ამოგვეძინა,
ამოგეძინათ,
ამოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
ამომეძინოს,
ამოგეძინოს,
ამოეძინოს,
ამოგვეძინოს,
ამოგეძინოთ,
ამოეძინოთ,
