pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
შემოვიცეკვებ,
შემოიცეკვებ,
შემოიცეკვებს,
შემოვიცეკვებთ,
შემოიცეკვებთ,
შემოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
შემოვიცეკვებდი,
შემოიცეკვებდი,
შემოიცეკვებდა,
შემოვიცეკვებდით,
შემოიცეკვებდით,
შემოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
შემოვიცეკვებდე,
შემოიცეკვებდე,
შემოიცეკვებდეს,
შემოვიცეკვებდეთ,
შემოიცეკვებდეთ,
შემოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
შემოვიცეკვე,
შემოიცეკვე,
შემოიცეკვა,
შემოვიცეკვეთ,
შემოიცეკვეთ,
შემოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
შემოვიცეკვო,
შემოიცეკვო,
შემოიცეკვოს,
შემოვიცეკვოთ,
შემოიცეკვოთ,
შემოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
შემომიცეკვია,
შემოგიცეკვია,
შემოუცეკვია,
შემოგვიცეკვია,
შემოგიცეკვიათ,
შემოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
შემომეცეკვა,
შემოგეცეკვა,
შემოეცეკვა,
შემოგვეცეკვა,
შემოგეცეკვათ,
შემოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
შემომეცეკვოს,
შემოგეცეკვოს,
შემოეცეკვოს,
შემოგვეცეკვოს,
შემოგეცეკვოთ,
შემოეცეკვოთ,
