pres
ვყვირი,
ყვირი,
ყვირის,
ვყვირით,
ყვირით,
ყვირიან,
fut2
ვიყვირებ,
იყვირებ,
იყვირებს,
ვიყვირებთ,
იყვირებთ,
იყვირებენ,
fut2_prfv
აღვიყვირებ,
აღიყვირებ,
აღიყვირებს,
აღვიყვირებთ,
აღიყვირებთ,
აღიყვირებენ,
impf
ვყვიროდი,
ყვიროდი,
ყვიროდა,
ვყვიროდით,
ყვიროდით,
ყვიროდნენ,
cond2
ვიყვირებდი,
იყვირებდი,
იყვირებდა,
ვიყვირებდით,
იყვირებდით,
იყვირებდნენ,
cond2_prfv
აღვიყვირებდი,
აღიყვირებდი,
აღიყვირებდა,
აღვიყვირებდით,
აღიყვირებდით,
აღიყვირებდნენ,
subj
ვყვიროდე,
ყვიროდე,
ყვიროდეს,
ვყვიროდეთ,
ყვიროდეთ,
ყვიროდნენ,
fut2_subj
ვიყვირებდე,
იყვირებდე,
იყვირებდეს,
ვიყვირებდეთ,
იყვირებდეთ,
იყვირებდნენ,
fut2_subj_prfv
აღვიყვირებდე,
აღიყვირებდე,
აღიყვირებდეს,
აღვიყვირებდეთ,
აღიყვირებდეთ,
აღიყვირებდნენ,
aor2
ვიყვირე,
იყვირე,
იყვირა,
ვიყვირეთ,
იყვირეთ,
იყვირეს,
aor2_prfv
აღვიყვირე,
აღიყვირე,
აღიყვირა,
აღვიყვირეთ,
აღიყვირეთ,
აღიყვირეს,
IIsubj2
ვიყვირო,
იყვირო,
იყვიროს,
ვიყვიროთ,
იყვიროთ,
იყვირონ,
IIsubj2_prfv
აღვიყვირო,
აღიყვირო,
აღიყვიროს,
აღვიყვიროთ,
აღიყვიროთ,
აღიყვირონ,
Iturm
მიყვირია,
გიყვირია,
უყვირია,
გვიყვირია,
გიყვირიათ,
უყვირიათ,
Iturm_prfv
აღმიყვირია,
აღგიყვირია,
აღუყვირია,
აღგვიყვირია,
აღგიყვირიათ,
აღუყვირიათ,
IIturm
მეყვირა,
გეყვირა,
ეყვირა,
გვეყვირა,
გეყვირათ,
ეყვირათ,
IIturm_prfv
აღმეყვირა,
აღგეყვირა,
აღეყვირა,
აღგვეყვირა,
აღგეყვირათ,
აღეყვირათ,
IIIsubj
მეყვიროს,
გეყვიროს,
ეყვიროს,
გვეყვიროს,
გეყვიროთ,
ეყვიროთ,
IIIsubj_prfv
აღმეყვიროს,
აღგეყვიროს,
აღეყვიროს,
აღგვეყვიროს,
აღგეყვიროთ,
აღეყვიროთ,
