fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
გადმოვუჩქარებ,
გადმოუჩქარებ,
გადმოუჩქარებს,
გადმოვუჩქარებთ,
გადმოუჩქარებთ,
გადმოუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
გადმოვუჩქარებდი,
გადმოუჩქარებდი,
გადმოუჩქარებდა,
გადმოვუჩქარებდით,
გადმოუჩქარებდით,
გადმოუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
გადმოვუჩქარებდე,
გადმოუჩქარებდე,
გადმოუჩქარებდეს,
გადმოვუჩქარებდეთ,
გადმოუჩქარებდეთ,
გადმოუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
გადმოვუჩქარე,
გადმოუჩქარე,
გადმოუჩქარა,
გადმოვუჩქარეთ,
გადმოუჩქარეთ,
გადმოუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
გადმოვუჩქარო,
გადმოუჩქარო,
გადმოუჩქაროს,
გადმოვუჩქაროთ,
გადმოუჩქაროთ,
გადმოუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
გადმომიჩქარებია,
გადმოგიჩქარებია,
გადმოუჩქარებია,
გადმოგვიჩქარებია,
გადმოგიჩქარებიათ,
გადმოუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
გადმომეჩქარებინა,
გადმოგეჩქარებინა,
გადმოეჩქარებინა,
გადმოგვეჩქარებინა,
გადმოგეჩქარებინათ,
გადმოეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
გადმომეჩქარებინოს,
გადმოგეჩქარებინოს,
გადმოეჩქარებინოს,
გადმოგვეჩქარებინოს,
გადმოგეჩქარებინოთ,
გადმოეჩქარებინოთ,
