fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
განმოვიძინებ,
განმოიძინებ,
განმოიძინებს,
განმოვიძინებთ,
განმოიძინებთ,
განმოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
განმოვიძინებდი,
განმოიძინებდი,
განმოიძინებდა,
განმოვიძინებდით,
განმოიძინებდით,
განმოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
განმოვიძინებდე,
განმოიძინებდე,
განმოიძინებდეს,
განმოვიძინებდეთ,
განმოიძინებდეთ,
განმოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
განმოვიძინე,
განმოიძინე,
განმოიძინა,
განმოვიძინეთ,
განმოიძინეთ,
განმოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
განმოვიძინო,
განმოიძინო,
განმოიძინოს,
განმოვიძინოთ,
განმოიძინოთ,
განმოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
განმომიძინია,
განმოგიძინია,
განმოუძინია,
განმოგვიძინია,
განმოგიძინიათ,
განმოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
განმომეძინა,
განმოგეძინა,
განმოეძინა,
განმოგვეძინა,
განმოგეძინათ,
განმოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
განმომეძინოს,
განმოგეძინოს,
განმოეძინოს,
განმოგვეძინოს,
განმოგეძინოთ,
განმოეძინოთ,
