pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
განმოვიბღავლებ,
განმოიბღავლებ,
განმოიბღავლებს,
განმოვიბღავლებთ,
განმოიბღავლებთ,
განმოიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
განმოვიბღავლებდი,
განმოიბღავლებდი,
განმოიბღავლებდა,
განმოვიბღავლებდით,
განმოიბღავლებდით,
განმოიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
განმოვიბღავლებდე,
განმოიბღავლებდე,
განმოიბღავლებდეს,
განმოვიბღავლებდეთ,
განმოიბღავლებდეთ,
განმოიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
განმოვიბღავლე,
განმოიბღავლე,
განმოიბღავლა,
განმოვიბღავლეთ,
განმოიბღავლეთ,
განმოიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
განმოვიბღავლო,
განმოიბღავლო,
განმოიბღავლოს,
განმოვიბღავლოთ,
განმოიბღავლოთ,
განმოიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
განმომიბღავლია,
განმოგიბღავლია,
განმოუბღავლია,
განმოგვიბღავლია,
განმოგიბღავლიათ,
განმოუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
განმომებღავლა,
განმოგებღავლა,
განმოებღავლა,
განმოგვებღავლა,
განმოგებღავლათ,
განმოებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
განმომებღავლოს,
განმოგებღავლოს,
განმოებღავლოს,
განმოგვებღავლოს,
განმოგებღავლოთ,
განმოებღავლოთ,
