fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
წარვიწერები,
წარიწერები,
წარიწერება,
წარვიწერებით,
წარიწერებით,
წარიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
წარვიწერებოდი,
წარიწერებოდი,
წარიწერებოდა,
წარვიწერებოდით,
წარიწერებოდით,
წარიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
წარვიწერებოდე,
წარიწერებოდე,
წარიწერებოდეს,
წარვიწერებოდეთ,
წარიწერებოდეთ,
წარიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
წარვიწერე,
წარიწერე,
წარიწერა,
წარვიწერეთ,
წარიწერეთ,
წარიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
წარვიწერო,
წარიწერო,
წარიწეროს,
წარვიწეროთ,
წარიწეროთ,
წარიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
წარვწერილვარ,
წარწერილხარ,
წარწერილა,
წარვწერილვართ,
წარწერილხართ,
წარწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
წარვწერილიყავი,
წარწერილიყავი,
წარწერილიყო,
წარვწერილიყავით,
წარწერილიყავით,
წარწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
წარვწერილიყო,
წარწერილიყო,
წარწერილიყოს,
წარვწერილიყოთ,
წარწერილიყოთ,
წარწერილიყონ,
