pres
ვყვირი,
ყვირი,
ყვირის,
ვყვირით,
ყვირით,
ყვირიან,
fut2
ვიყვირებ,
იყვირებ,
იყვირებს,
ვიყვირებთ,
იყვირებთ,
იყვირებენ,
fut2_prfv
წარვიყვირებ,
წარიყვირებ,
წარიყვირებს,
წარვიყვირებთ,
წარიყვირებთ,
წარიყვირებენ,
impf
ვყვიროდი,
ყვიროდი,
ყვიროდა,
ვყვიროდით,
ყვიროდით,
ყვიროდნენ,
cond2
ვიყვირებდი,
იყვირებდი,
იყვირებდა,
ვიყვირებდით,
იყვირებდით,
იყვირებდნენ,
cond2_prfv
წარვიყვირებდი,
წარიყვირებდი,
წარიყვირებდა,
წარვიყვირებდით,
წარიყვირებდით,
წარიყვირებდნენ,
subj
ვყვიროდე,
ყვიროდე,
ყვიროდეს,
ვყვიროდეთ,
ყვიროდეთ,
ყვიროდნენ,
fut2_subj
ვიყვირებდე,
იყვირებდე,
იყვირებდეს,
ვიყვირებდეთ,
იყვირებდეთ,
იყვირებდნენ,
fut2_subj_prfv
წარვიყვირებდე,
წარიყვირებდე,
წარიყვირებდეს,
წარვიყვირებდეთ,
წარიყვირებდეთ,
წარიყვირებდნენ,
aor2
ვიყვირე,
იყვირე,
იყვირა,
ვიყვირეთ,
იყვირეთ,
იყვირეს,
aor2_prfv
წარვიყვირე,
წარიყვირე,
წარიყვირა,
წარვიყვირეთ,
წარიყვირეთ,
წარიყვირეს,
IIsubj2
ვიყვირო,
იყვირო,
იყვიროს,
ვიყვიროთ,
იყვიროთ,
იყვირონ,
IIsubj2_prfv
წარვიყვირო,
წარიყვირო,
წარიყვიროს,
წარვიყვიროთ,
წარიყვიროთ,
წარიყვირონ,
Iturm
მიყვირია,
გიყვირია,
უყვირია,
გვიყვირია,
გიყვირიათ,
უყვირიათ,
Iturm_prfv
წარმიყვირია,
წარგიყვირია,
წარუყვირია,
წარგვიყვირია,
წარგიყვირიათ,
წარუყვირიათ,
IIturm
მეყვირა,
გეყვირა,
ეყვირა,
გვეყვირა,
გეყვირათ,
ეყვირათ,
IIturm_prfv
წარმეყვირა,
წარგეყვირა,
წარეყვირა,
წარგვეყვირა,
წარგეყვირათ,
წარეყვირათ,
IIIsubj
მეყვიროს,
გეყვიროს,
ეყვიროს,
გვეყვიროს,
გეყვიროთ,
ეყვიროთ,
IIIsubj_prfv
წარმეყვიროს,
წარგეყვიროს,
წარეყვიროს,
წარგვეყვიროს,
წარგეყვიროთ,
წარეყვიროთ,
