fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
შევუჩქარებ,
შეუჩქარებ,
შეუჩქარებს,
შევუჩქარებთ,
შეუჩქარებთ,
შეუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
შევუჩქარებდი,
შეუჩქარებდი,
შეუჩქარებდა,
შევუჩქარებდით,
შეუჩქარებდით,
შეუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
შევუჩქარებდე,
შეუჩქარებდე,
შეუჩქარებდეს,
შევუჩქარებდეთ,
შეუჩქარებდეთ,
შეუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
შევუჩქარე,
შეუჩქარე,
შეუჩქარა,
შევუჩქარეთ,
შეუჩქარეთ,
შეუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
შევუჩქარო,
შეუჩქარო,
შეუჩქაროს,
შევუჩქაროთ,
შეუჩქაროთ,
შეუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
შემიჩქარებია,
შეგიჩქარებია,
შეუჩქარებია,
შეგვიჩქარებია,
შეგიჩქარებიათ,
შეუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
შემეჩქარებინა,
შეგეჩქარებინა,
შეეჩქარებინა,
შეგვეჩქარებინა,
შეგეჩქარებინათ,
შეეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
შემეჩქარებინოს,
შეგეჩქარებინოს,
შეეჩქარებინოს,
შეგვეჩქარებინოს,
შეგეჩქარებინოთ,
შეეჩქარებინოთ,
