fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
ამოვუჩქარებ,
ამოუჩქარებ,
ამოუჩქარებს,
ამოვუჩქარებთ,
ამოუჩქარებთ,
ამოუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
ამოვუჩქარებდი,
ამოუჩქარებდი,
ამოუჩქარებდა,
ამოვუჩქარებდით,
ამოუჩქარებდით,
ამოუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
ამოვუჩქარებდე,
ამოუჩქარებდე,
ამოუჩქარებდეს,
ამოვუჩქარებდეთ,
ამოუჩქარებდეთ,
ამოუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
ამოვუჩქარე,
ამოუჩქარე,
ამოუჩქარა,
ამოვუჩქარეთ,
ამოუჩქარეთ,
ამოუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
ამოვუჩქარო,
ამოუჩქარო,
ამოუჩქაროს,
ამოვუჩქაროთ,
ამოუჩქაროთ,
ამოუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
ამომიჩქარებია,
ამოგიჩქარებია,
ამოუჩქარებია,
ამოგვიჩქარებია,
ამოგიჩქარებიათ,
ამოუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
ამომეჩქარებინა,
ამოგეჩქარებინა,
ამოეჩქარებინა,
ამოგვეჩქარებინა,
ამოგეჩქარებინათ,
ამოეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
ამომეჩქარებინოს,
ამოგეჩქარებინოს,
ამოეჩქარებინოს,
ამოგვეჩქარებინოს,
ამოგეჩქარებინოთ,
ამოეჩქარებინოთ,
