pres
ვთრთი,
თრთი,
თრთის,
ვთრთით,
თრთით,
თრთიან,
fut2
ვითრთოლებ,
ითრთოლებ,
ითრთოლებს,
ვითრთოლებთ,
ითრთოლებთ,
ითრთოლებენ,
fut2_prfv
გარდავითრთოლებ,
გარდაითრთოლებ,
გარდაითრთოლებს,
გარდავითრთოლებთ,
გარდაითრთოლებთ,
გარდაითრთოლებენ,
impf
ვთრთოდი,
თრთოდი,
თრთოდა,
ვთრთოდით,
თრთოდით,
თრთოდნენ,
cond2
ვითრთოლებდი,
ითრთოლებდი,
ითრთოლებდა,
ვითრთოლებდით,
ითრთოლებდით,
ითრთოლებდნენ,
cond2_prfv
გარდავითრთოლებდი,
გარდაითრთოლებდი,
გარდაითრთოლებდა,
გარდავითრთოლებდით,
გარდაითრთოლებდით,
გარდაითრთოლებდნენ,
subj
ვთრთოდე,
თრთოდე,
თრთოდეს,
ვთრთოდეთ,
თრთოდეთ,
თრთოდნენ,
fut2_subj
ვითრთოლებდე,
ითრთოლებდე,
ითრთოლებდეს,
ვითრთოლებდეთ,
ითრთოლებდეთ,
ითრთოლებდნენ,
fut2_subj_prfv
გარდავითრთოლებდე,
გარდაითრთოლებდე,
გარდაითრთოლებდეს,
გარდავითრთოლებდეთ,
გარდაითრთოლებდეთ,
გარდაითრთოლებდნენ,
aor2
ვითრთოლე,
ითრთოლე,
ითრთოლა,
ვითრთოლეთ,
ითრთოლეთ,
ითრთოლეს,
aor2_prfv
გარდავითრთოლე,
გარდაითრთოლე,
გარდაითრთოლა,
გარდავითრთოლეთ,
გარდაითრთოლეთ,
გარდაითრთოლეს,
IIsubj2
ვითრთოლო,
ითრთოლო,
ითრთოლოს,
ვითრთოლოთ,
ითრთოლოთ,
ითრთოლონ,
IIsubj2_prfv
გარდავითრთოლო,
გარდაითრთოლო,
გარდაითრთოლოს,
გარდავითრთოლოთ,
გარდაითრთოლოთ,
გარდაითრთოლონ,
Iturm
მითრთოლია,
გითრთოლია,
უთრთოლია,
გვითრთოლია,
გითრთოლიათ,
უთრთოლიათ,
Iturm_prfv
გარდამითრთოლია,
გარდაგითრთოლია,
გარდაუთრთოლია,
გარდაგვითრთოლია,
გარდაგითრთოლიათ,
გარდაუთრთოლიათ,
IIturm
მეთრთოლა,
გეთრთოლა,
ეთრთოლა,
გვეთრთოლა,
გეთრთოლათ,
ეთრთოლათ,
IIturm_prfv
გარდამეთრთოლა,
გარდაგეთრთოლა,
გარდაეთრთოლა,
გარდაგვეთრთოლა,
გარდაგეთრთოლათ,
გარდაეთრთოლათ,
IIIsubj
მეთრთოლოს,
გეთრთოლოს,
ეთრთოლოს,
გვეთრთოლოს,
გეთრთოლოთ,
ეთრთოლოთ,
IIIsubj_prfv
გარდამეთრთოლოს,
გარდაგეთრთოლოს,
გარდაეთრთოლოს,
გარდაგვეთრთოლოს,
გარდაგეთრთოლოთ,
გარდაეთრთოლოთ,
