pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
შთამოვიცეკვებ,
შთამოიცეკვებ,
შთამოიცეკვებს,
შთამოვიცეკვებთ,
შთამოიცეკვებთ,
შთამოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
შთამოვიცეკვებდი,
შთამოიცეკვებდი,
შთამოიცეკვებდა,
შთამოვიცეკვებდით,
შთამოიცეკვებდით,
შთამოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
შთამოვიცეკვებდე,
შთამოიცეკვებდე,
შთამოიცეკვებდეს,
შთამოვიცეკვებდეთ,
შთამოიცეკვებდეთ,
შთამოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
შთამოვიცეკვე,
შთამოიცეკვე,
შთამოიცეკვა,
შთამოვიცეკვეთ,
შთამოიცეკვეთ,
შთამოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
შთამოვიცეკვო,
შთამოიცეკვო,
შთამოიცეკვოს,
შთამოვიცეკვოთ,
შთამოიცეკვოთ,
შთამოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
შთამომიცეკვია,
შთამოგიცეკვია,
შთამოუცეკვია,
შთამოგვიცეკვია,
შთამოგიცეკვიათ,
შთამოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
შთამომეცეკვა,
შთამოგეცეკვა,
შთამოეცეკვა,
შთამოგვეცეკვა,
შთამოგეცეკვათ,
შთამოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
შთამომეცეკვოს,
შთამოგეცეკვოს,
შთამოეცეკვოს,
შთამოგვეცეკვოს,
შთამოგეცეკვოთ,
შთამოეცეკვოთ,
