fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
გავიწერები,
გაიწერები,
გაიწერება,
გავიწერებით,
გაიწერებით,
გაიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
გავიწერებოდი,
გაიწერებოდი,
გაიწერებოდა,
გავიწერებოდით,
გაიწერებოდით,
გაიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
გავიწერებოდე,
გაიწერებოდე,
გაიწერებოდეს,
გავიწერებოდეთ,
გაიწერებოდეთ,
გაიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
გავიწერე,
გაიწერე,
გაიწერა,
გავიწერეთ,
გაიწერეთ,
გაიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
გავიწერო,
გაიწერო,
გაიწეროს,
გავიწეროთ,
გაიწეროთ,
გაიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
გავწერილვარ,
გაწერილხარ,
გაწერილა,
გავწერილვართ,
გაწერილხართ,
გაწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
გავწერილიყავი,
გაწერილიყავი,
გაწერილიყო,
გავწერილიყავით,
გაწერილიყავით,
გაწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
გავწერილიყო,
გაწერილიყო,
გაწერილიყოს,
გავწერილიყოთ,
გაწერილიყოთ,
გაწერილიყონ,
