fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
ამოვიწერები,
ამოიწერები,
ამოიწერება,
ამოვიწერებით,
ამოიწერებით,
ამოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
ამოვიწერებოდი,
ამოიწერებოდი,
ამოიწერებოდა,
ამოვიწერებოდით,
ამოიწერებოდით,
ამოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
ამოვიწერებოდე,
ამოიწერებოდე,
ამოიწერებოდეს,
ამოვიწერებოდეთ,
ამოიწერებოდეთ,
ამოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
ამოვიწერე,
ამოიწერე,
ამოიწერა,
ამოვიწერეთ,
ამოიწერეთ,
ამოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
ამოვიწერო,
ამოიწერო,
ამოიწეროს,
ამოვიწეროთ,
ამოიწეროთ,
ამოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
ამოვწერილვარ,
ამოწერილხარ,
ამოწერილა,
ამოვწერილვართ,
ამოწერილხართ,
ამოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
ამოვწერილიყავი,
ამოწერილიყავი,
ამოწერილიყო,
ამოვწერილიყავით,
ამოწერილიყავით,
ამოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
ამოვწერილიყო,
ამოწერილიყო,
ამოწერილიყოს,
ამოვწერილიყოთ,
ამოწერილიყოთ,
ამოწერილიყონ,
