pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
შთავიცეკვებ,
შთაიცეკვებ,
შთაიცეკვებს,
შთავიცეკვებთ,
შთაიცეკვებთ,
შთაიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
შთავიცეკვებდი,
შთაიცეკვებდი,
შთაიცეკვებდა,
შთავიცეკვებდით,
შთაიცეკვებდით,
შთაიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
შთავიცეკვებდე,
შთაიცეკვებდე,
შთაიცეკვებდეს,
შთავიცეკვებდეთ,
შთაიცეკვებდეთ,
შთაიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
შთავიცეკვე,
შთაიცეკვე,
შთაიცეკვა,
შთავიცეკვეთ,
შთაიცეკვეთ,
შთაიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
შთავიცეკვო,
შთაიცეკვო,
შთაიცეკვოს,
შთავიცეკვოთ,
შთაიცეკვოთ,
შთაიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
შთამიცეკვია,
შთაგიცეკვია,
შთაუცეკვია,
შთაგვიცეკვია,
შთაგიცეკვიათ,
შთაუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
შთამეცეკვა,
შთაგეცეკვა,
შთაეცეკვა,
შთაგვეცეკვა,
შთაგეცეკვათ,
შთაეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
შთამეცეკვოს,
შთაგეცეკვოს,
შთაეცეკვოს,
შთაგვეცეკვოს,
შთაგეცეკვოთ,
შთაეცეკვოთ,
