pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
შემოვიბღავლებ,
შემოიბღავლებ,
შემოიბღავლებს,
შემოვიბღავლებთ,
შემოიბღავლებთ,
შემოიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
შემოვიბღავლებდი,
შემოიბღავლებდი,
შემოიბღავლებდა,
შემოვიბღავლებდით,
შემოიბღავლებდით,
შემოიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
შემოვიბღავლებდე,
შემოიბღავლებდე,
შემოიბღავლებდეს,
შემოვიბღავლებდეთ,
შემოიბღავლებდეთ,
შემოიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
შემოვიბღავლე,
შემოიბღავლე,
შემოიბღავლა,
შემოვიბღავლეთ,
შემოიბღავლეთ,
შემოიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
შემოვიბღავლო,
შემოიბღავლო,
შემოიბღავლოს,
შემოვიბღავლოთ,
შემოიბღავლოთ,
შემოიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
შემომიბღავლია,
შემოგიბღავლია,
შემოუბღავლია,
შემოგვიბღავლია,
შემოგიბღავლიათ,
შემოუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
შემომებღავლა,
შემოგებღავლა,
შემოებღავლა,
შემოგვებღავლა,
შემოგებღავლათ,
შემოებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
შემომებღავლოს,
შემოგებღავლოს,
შემოებღავლოს,
შემოგვებღავლოს,
შემოგებღავლოთ,
შემოებღავლოთ,
