pres
ვმოძრაობ,
მოძრაობ,
მოძრაობს,
ვმოძრაობთ,
მოძრაობთ,
მოძრაობენ,
fut2
ვიმოძრავებ,
იმოძრავებ,
იმოძრავებს,
ვიმოძრავებთ,
იმოძრავებთ,
იმოძრავებენ,
fut2_prfv
გარდავიმოძრავებ,
გარდაიმოძრავებ,
გარდაიმოძრავებს,
გარდავიმოძრავებთ,
გარდაიმოძრავებთ,
გარდაიმოძრავებენ,
impf
ვმოძრაობდი,
მოძრაობდი,
მოძრაობდა,
ვმოძრაობდით,
მოძრაობდით,
მოძრაობდნენ,
cond2
ვიმოძრავებდი,
იმოძრავებდი,
იმოძრავებდა,
ვიმოძრავებდით,
იმოძრავებდით,
იმოძრავებდნენ,
cond2_prfv
გარდავიმოძრავებდი,
გარდაიმოძრავებდი,
გარდაიმოძრავებდა,
გარდავიმოძრავებდით,
გარდაიმოძრავებდით,
გარდაიმოძრავებდნენ,
subj
ვმოძრაობდე,
მოძრაობდე,
მოძრაობდეს,
ვმოძრაობდეთ,
მოძრაობდეთ,
მოძრაობდნენ,
fut2_subj
ვიმოძრავებდე,
იმოძრავებდე,
იმოძრავებდეს,
ვიმოძრავებდეთ,
იმოძრავებდეთ,
იმოძრავებდნენ,
fut2_subj_prfv
გარდავიმოძრავებდე,
გარდაიმოძრავებდე,
გარდაიმოძრავებდეს,
გარდავიმოძრავებდეთ,
გარდაიმოძრავებდეთ,
გარდაიმოძრავებდნენ,
aor2
ვიმოძრავე,
იმოძრავე,
იმოძრავა,
ვიმოძრავეთ,
იმოძრავეთ,
იმოძრავეს,
aor2_prfv
გარდავიმოძრავე,
გარდაიმოძრავე,
გარდაიმოძრავა,
გარდავიმოძრავეთ,
გარდაიმოძრავეთ,
გარდაიმოძრავეს,
IIsubj2
ვიმოძრაო,
იმოძრაო,
იმოძრაოს,
ვიმოძრაოთ,
იმოძრაოთ,
იმოძრაონ,
IIsubj2_prfv
გარდავიმოძრაო,
გარდაიმოძრაო,
გარდაიმოძრაოს,
გარდავიმოძრაოთ,
გარდაიმოძრაოთ,
გარდაიმოძრაონ,
Iturm
მიმოძრავია,
გიმოძრავია,
უმოძრავია,
გვიმოძრავია,
გიმოძრავიათ,
უმოძრავიათ,
Iturm_prfv
გარდამიმოძრავია,
გარდაგიმოძრავია,
გარდაუმოძრავია,
გარდაგვიმოძრავია,
გარდაგიმოძრავიათ,
გარდაუმოძრავიათ,
IIturm
მემოძრავა,
გემოძრავა,
ემოძრავა,
გვემოძრავა,
გემოძრავათ,
ემოძრავათ,
IIturm_prfv
გარდამემოძრავა,
გარდაგემოძრავა,
გარდაემოძრავა,
გარდაგვემოძრავა,
გარდაგემოძრავათ,
გარდაემოძრავათ,
IIIsubj
მემოძრაოს,
გემოძრაოს,
ემოძრაოს,
გვემოძრაოს,
გემოძრაოთ,
ემოძრაოთ,
IIIsubj_prfv
გარდამემოძრაოს,
გარდაგემოძრაოს,
გარდაემოძრაოს,
გარდაგვემოძრაოს,
გარდაგემოძრაოთ,
გარდაემოძრაოთ,
