pres
ვთრთი,
თრთი,
თრთის,
ვთრთით,
თრთით,
თრთიან,
fut2
ვითრთოლებ,
ითრთოლებ,
ითრთოლებს,
ვითრთოლებთ,
ითრთოლებთ,
ითრთოლებენ,
fut2_prfv
ამოვითრთოლებ,
ამოითრთოლებ,
ამოითრთოლებს,
ამოვითრთოლებთ,
ამოითრთოლებთ,
ამოითრთოლებენ,
impf
ვთრთოდი,
თრთოდი,
თრთოდა,
ვთრთოდით,
თრთოდით,
თრთოდნენ,
cond2
ვითრთოლებდი,
ითრთოლებდი,
ითრთოლებდა,
ვითრთოლებდით,
ითრთოლებდით,
ითრთოლებდნენ,
cond2_prfv
ამოვითრთოლებდი,
ამოითრთოლებდი,
ამოითრთოლებდა,
ამოვითრთოლებდით,
ამოითრთოლებდით,
ამოითრთოლებდნენ,
subj
ვთრთოდე,
თრთოდე,
თრთოდეს,
ვთრთოდეთ,
თრთოდეთ,
თრთოდნენ,
fut2_subj
ვითრთოლებდე,
ითრთოლებდე,
ითრთოლებდეს,
ვითრთოლებდეთ,
ითრთოლებდეთ,
ითრთოლებდნენ,
fut2_subj_prfv
ამოვითრთოლებდე,
ამოითრთოლებდე,
ამოითრთოლებდეს,
ამოვითრთოლებდეთ,
ამოითრთოლებდეთ,
ამოითრთოლებდნენ,
aor2
ვითრთოლე,
ითრთოლე,
ითრთოლა,
ვითრთოლეთ,
ითრთოლეთ,
ითრთოლეს,
aor2_prfv
ამოვითრთოლე,
ამოითრთოლე,
ამოითრთოლა,
ამოვითრთოლეთ,
ამოითრთოლეთ,
ამოითრთოლეს,
IIsubj2
ვითრთოლო,
ითრთოლო,
ითრთოლოს,
ვითრთოლოთ,
ითრთოლოთ,
ითრთოლონ,
IIsubj2_prfv
ამოვითრთოლო,
ამოითრთოლო,
ამოითრთოლოს,
ამოვითრთოლოთ,
ამოითრთოლოთ,
ამოითრთოლონ,
Iturm
მითრთოლია,
გითრთოლია,
უთრთოლია,
გვითრთოლია,
გითრთოლიათ,
უთრთოლიათ,
Iturm_prfv
ამომითრთოლია,
ამოგითრთოლია,
ამოუთრთოლია,
ამოგვითრთოლია,
ამოგითრთოლიათ,
ამოუთრთოლიათ,
IIturm
მეთრთოლა,
გეთრთოლა,
ეთრთოლა,
გვეთრთოლა,
გეთრთოლათ,
ეთრთოლათ,
IIturm_prfv
ამომეთრთოლა,
ამოგეთრთოლა,
ამოეთრთოლა,
ამოგვეთრთოლა,
ამოგეთრთოლათ,
ამოეთრთოლათ,
IIIsubj
მეთრთოლოს,
გეთრთოლოს,
ეთრთოლოს,
გვეთრთოლოს,
გეთრთოლოთ,
ეთრთოლოთ,
IIIsubj_prfv
ამომეთრთოლოს,
ამოგეთრთოლოს,
ამოეთრთოლოს,
ამოგვეთრთოლოს,
ამოგეთრთოლოთ,
ამოეთრთოლოთ,
