fut2
ვირევი,
ირევი,
ირევა,
ვირევით,
ირევით,
ირევიან,
fut2_prfv
ავირევი,
აირევი,
აირევა,
ავირევით,
აირევით,
აირევიან,
cond2
ვირეოდი,
ირეოდი,
ირეოდა,
ვირეოდით,
ირეოდით,
ირეოდნენ,
cond2_prfv
ავირეოდი,
აირეოდი,
აირეოდა,
ავირეოდით,
აირეოდით,
აირეოდნენ,
fut2_subj
ვირეოდე,
ირეოდე,
ირეოდეს,
ვირეოდეთ,
ირეოდეთ,
ირეოდნენ,
fut2_subj_prfv
ავირეოდე,
აირეოდე,
აირეოდეს,
ავირეოდეთ,
აირეოდეთ,
აირეოდნენ,
aor2
ვირიე,
ირიე,
ირია,
ვირიეთ,
ირიეთ,
ირივნენ,
aor2_prfv
ავირიე,
აირიე,
აირია,
ავირიეთ,
აირიეთ,
აირივნენ,
IIsubj2
ვირიო,
ირიო,
ირიოს,
ვირიოთ,
ირიოთ,
ირივნენ,
IIsubj2_prfv
ავირიო,
აირიო,
აირიოს,
ავირიოთ,
აირიოთ,
აირივნენ,
Iturm
ვრეულვარ,
რეულხარ,
რეულა,
ვრეულვართ,
რეულხართ,
რეულან,
Iturm_prfv
ავრეულვარ,
არეულხარ,
არეულა,
ავრეულვართ,
არეულხართ,
არეულან,
IIturm
ვრეულიყავი,
რეულიყავი,
რეულიყო,
ვრეულიყავით,
რეულიყავით,
რეულიყვნენ,
IIturm_prfv
ავრეულიყავი,
არეულიყავი,
არეულიყო,
ავრეულიყავით,
არეულიყავით,
არეულიყვნენ,
IIIsubj
ვრეულიყო,
რეულიყო,
რეულიყოს,
ვრეულიყოთ,
რეულიყოთ,
რეულიყონ,
IIIsubj_prfv
ავრეულიყო,
არეულიყო,
არეულიყოს,
ავრეულიყოთ,
არეულიყოთ,
არეულიყონ,
