fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
დავუჩქარებ,
დაუჩქარებ,
დაუჩქარებს,
დავუჩქარებთ,
დაუჩქარებთ,
დაუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
დავუჩქარებდი,
დაუჩქარებდი,
დაუჩქარებდა,
დავუჩქარებდით,
დაუჩქარებდით,
დაუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
დავუჩქარებდე,
დაუჩქარებდე,
დაუჩქარებდეს,
დავუჩქარებდეთ,
დაუჩქარებდეთ,
დაუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
დავუჩქარე,
დაუჩქარე,
დაუჩქარა,
დავუჩქარეთ,
დაუჩქარეთ,
დაუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
დავუჩქარო,
დაუჩქარო,
დაუჩქაროს,
დავუჩქაროთ,
დაუჩქაროთ,
დაუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
დამიჩქარებია,
დაგიჩქარებია,
დაუჩქარებია,
დაგვიჩქარებია,
დაგიჩქარებიათ,
დაუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
დამეჩქარებინა,
დაგეჩქარებინა,
დაეჩქარებინა,
დაგვეჩქარებინა,
დაგეჩქარებინათ,
დაეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
დამეჩქარებინოს,
დაგეჩქარებინოს,
დაეჩქარებინოს,
დაგვეჩქარებინოს,
დაგეჩქარებინოთ,
დაეჩქარებინოთ,
