fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
წარმოვიძინებ,
წარმოიძინებ,
წარმოიძინებს,
წარმოვიძინებთ,
წარმოიძინებთ,
წარმოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
წარმოვიძინებდი,
წარმოიძინებდი,
წარმოიძინებდა,
წარმოვიძინებდით,
წარმოიძინებდით,
წარმოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
წარმოვიძინებდე,
წარმოიძინებდე,
წარმოიძინებდეს,
წარმოვიძინებდეთ,
წარმოიძინებდეთ,
წარმოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
წარმოვიძინე,
წარმოიძინე,
წარმოიძინა,
წარმოვიძინეთ,
წარმოიძინეთ,
წარმოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
წარმოვიძინო,
წარმოიძინო,
წარმოიძინოს,
წარმოვიძინოთ,
წარმოიძინოთ,
წარმოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
წარმომიძინია,
წარმოგიძინია,
წარმოუძინია,
წარმოგვიძინია,
წარმოგიძინიათ,
წარმოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
წარმომეძინა,
წარმოგეძინა,
წარმოეძინა,
წარმოგვეძინა,
წარმოგეძინათ,
წარმოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
წარმომეძინოს,
წარმოგეძინოს,
წარმოეძინოს,
წარმოგვეძინოს,
წარმოგეძინოთ,
წარმოეძინოთ,
