pres
ვყვირი,
ყვირი,
ყვირის,
ვყვირით,
ყვირით,
ყვირიან,
fut2
ვიყვირებ,
იყვირებ,
იყვირებს,
ვიყვირებთ,
იყვირებთ,
იყვირებენ,
fut2_prfv
გადმოვიყვირებ,
გადმოიყვირებ,
გადმოიყვირებს,
გადმოვიყვირებთ,
გადმოიყვირებთ,
გადმოიყვირებენ,
impf
ვყვიროდი,
ყვიროდი,
ყვიროდა,
ვყვიროდით,
ყვიროდით,
ყვიროდნენ,
cond2
ვიყვირებდი,
იყვირებდი,
იყვირებდა,
ვიყვირებდით,
იყვირებდით,
იყვირებდნენ,
cond2_prfv
გადმოვიყვირებდი,
გადმოიყვირებდი,
გადმოიყვირებდა,
გადმოვიყვირებდით,
გადმოიყვირებდით,
გადმოიყვირებდნენ,
subj
ვყვიროდე,
ყვიროდე,
ყვიროდეს,
ვყვიროდეთ,
ყვიროდეთ,
ყვიროდნენ,
fut2_subj
ვიყვირებდე,
იყვირებდე,
იყვირებდეს,
ვიყვირებდეთ,
იყვირებდეთ,
იყვირებდნენ,
fut2_subj_prfv
გადმოვიყვირებდე,
გადმოიყვირებდე,
გადმოიყვირებდეს,
გადმოვიყვირებდეთ,
გადმოიყვირებდეთ,
გადმოიყვირებდნენ,
aor2
ვიყვირე,
იყვირე,
იყვირა,
ვიყვირეთ,
იყვირეთ,
იყვირეს,
aor2_prfv
გადმოვიყვირე,
გადმოიყვირე,
გადმოიყვირა,
გადმოვიყვირეთ,
გადმოიყვირეთ,
გადმოიყვირეს,
IIsubj2
ვიყვირო,
იყვირო,
იყვიროს,
ვიყვიროთ,
იყვიროთ,
იყვირონ,
IIsubj2_prfv
გადმოვიყვირო,
გადმოიყვირო,
გადმოიყვიროს,
გადმოვიყვიროთ,
გადმოიყვიროთ,
გადმოიყვირონ,
Iturm
მიყვირია,
გიყვირია,
უყვირია,
გვიყვირია,
გიყვირიათ,
უყვირიათ,
Iturm_prfv
გადმომიყვირია,
გადმოგიყვირია,
გადმოუყვირია,
გადმოგვიყვირია,
გადმოგიყვირიათ,
გადმოუყვირიათ,
IIturm
მეყვირა,
გეყვირა,
ეყვირა,
გვეყვირა,
გეყვირათ,
ეყვირათ,
IIturm_prfv
გადმომეყვირა,
გადმოგეყვირა,
გადმოეყვირა,
გადმოგვეყვირა,
გადმოგეყვირათ,
გადმოეყვირათ,
IIIsubj
მეყვიროს,
გეყვიროს,
ეყვიროს,
გვეყვიროს,
გეყვიროთ,
ეყვიროთ,
IIIsubj_prfv
გადმომეყვიროს,
გადმოგეყვიროს,
გადმოეყვიროს,
გადმოგვეყვიროს,
გადმოგეყვიროთ,
გადმოეყვიროთ,
