pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
მივიცეკვებ,
მიიცეკვებ,
მიიცეკვებს,
მივიცეკვებთ,
მიიცეკვებთ,
მიიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
მივიცეკვებდი,
მიიცეკვებდი,
მიიცეკვებდა,
მივიცეკვებდით,
მიიცეკვებდით,
მიიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
მივიცეკვებდე,
მიიცეკვებდე,
მიიცეკვებდეს,
მივიცეკვებდეთ,
მიიცეკვებდეთ,
მიიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
მივიცეკვე,
მიიცეკვე,
მიიცეკვა,
მივიცეკვეთ,
მიიცეკვეთ,
მიიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
მივიცეკვო,
მიიცეკვო,
მიიცეკვოს,
მივიცეკვოთ,
მიიცეკვოთ,
მიიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
მიმიცეკვია,
მიგიცეკვია,
მიუცეკვია,
მიგვიცეკვია,
მიგიცეკვიათ,
მიუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
მიმეცეკვა,
მიგეცეკვა,
მიეცეკვა,
მიგვეცეკვა,
მიგეცეკვათ,
მიეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
მიმეცეკვოს,
მიგეცეკვოს,
მიეცეკვოს,
მიგვეცეკვოს,
მიგეცეკვოთ,
მიეცეკვოთ,
