fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
აღმოვიწერები,
აღმოიწერები,
აღმოიწერება,
აღმოვიწერებით,
აღმოიწერებით,
აღმოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
აღმოვიწერებოდი,
აღმოიწერებოდი,
აღმოიწერებოდა,
აღმოვიწერებოდით,
აღმოიწერებოდით,
აღმოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
აღმოვიწერებოდე,
აღმოიწერებოდე,
აღმოიწერებოდეს,
აღმოვიწერებოდეთ,
აღმოიწერებოდეთ,
აღმოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
აღმოვიწერე,
აღმოიწერე,
აღმოიწერა,
აღმოვიწერეთ,
აღმოიწერეთ,
აღმოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
აღმოვიწერო,
აღმოიწერო,
აღმოიწეროს,
აღმოვიწეროთ,
აღმოიწეროთ,
აღმოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
აღმოვწერილვარ,
აღმოწერილხარ,
აღმოწერილა,
აღმოვწერილვართ,
აღმოწერილხართ,
აღმოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
აღმოვწერილიყავი,
აღმოწერილიყავი,
აღმოწერილიყო,
აღმოვწერილიყავით,
აღმოწერილიყავით,
აღმოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
აღმოვწერილიყო,
აღმოწერილიყო,
აღმოწერილიყოს,
აღმოვწერილიყოთ,
აღმოწერილიყოთ,
აღმოწერილიყონ,
