fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
გარდავუჩქარებ,
გარდაუჩქარებ,
გარდაუჩქარებს,
გარდავუჩქარებთ,
გარდაუჩქარებთ,
გარდაუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
გარდავუჩქარებდი,
გარდაუჩქარებდი,
გარდაუჩქარებდა,
გარდავუჩქარებდით,
გარდაუჩქარებდით,
გარდაუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
გარდავუჩქარებდე,
გარდაუჩქარებდე,
გარდაუჩქარებდეს,
გარდავუჩქარებდეთ,
გარდაუჩქარებდეთ,
გარდაუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
გარდავუჩქარე,
გარდაუჩქარე,
გარდაუჩქარა,
გარდავუჩქარეთ,
გარდაუჩქარეთ,
გარდაუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
გარდავუჩქარო,
გარდაუჩქარო,
გარდაუჩქაროს,
გარდავუჩქაროთ,
გარდაუჩქაროთ,
გარდაუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
გარდამიჩქარებია,
გარდაგიჩქარებია,
გარდაუჩქარებია,
გარდაგვიჩქარებია,
გარდაგიჩქარებიათ,
გარდაუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
გარდამეჩქარებინა,
გარდაგეჩქარებინა,
გარდაეჩქარებინა,
გარდაგვეჩქარებინა,
გარდაგეჩქარებინათ,
გარდაეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
გარდამეჩქარებინოს,
გარდაგეჩქარებინოს,
გარდაეჩქარებინოს,
გარდაგვეჩქარებინოს,
გარდაგეჩქარებინოთ,
გარდაეჩქარებინოთ,
