pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
აღვიბღავლებ,
აღიბღავლებ,
აღიბღავლებს,
აღვიბღავლებთ,
აღიბღავლებთ,
აღიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
აღვიბღავლებდი,
აღიბღავლებდი,
აღიბღავლებდა,
აღვიბღავლებდით,
აღიბღავლებდით,
აღიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
აღვიბღავლებდე,
აღიბღავლებდე,
აღიბღავლებდეს,
აღვიბღავლებდეთ,
აღიბღავლებდეთ,
აღიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
აღვიბღავლე,
აღიბღავლე,
აღიბღავლა,
აღვიბღავლეთ,
აღიბღავლეთ,
აღიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
აღვიბღავლო,
აღიბღავლო,
აღიბღავლოს,
აღვიბღავლოთ,
აღიბღავლოთ,
აღიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
აღმიბღავლია,
აღგიბღავლია,
აღუბღავლია,
აღგვიბღავლია,
აღგიბღავლიათ,
აღუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
აღმებღავლა,
აღგებღავლა,
აღებღავლა,
აღგვებღავლა,
აღგებღავლათ,
აღებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
აღმებღავლოს,
აღგებღავლოს,
აღებღავლოს,
აღგვებღავლოს,
აღგებღავლოთ,
აღებღავლოთ,
