pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
მიმოვიცეკვებ,
მიმოიცეკვებ,
მიმოიცეკვებს,
მიმოვიცეკვებთ,
მიმოიცეკვებთ,
მიმოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
მიმოვიცეკვებდი,
მიმოიცეკვებდი,
მიმოიცეკვებდა,
მიმოვიცეკვებდით,
მიმოიცეკვებდით,
მიმოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
მიმოვიცეკვებდე,
მიმოიცეკვებდე,
მიმოიცეკვებდეს,
მიმოვიცეკვებდეთ,
მიმოიცეკვებდეთ,
მიმოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
მიმოვიცეკვე,
მიმოიცეკვე,
მიმოიცეკვა,
მიმოვიცეკვეთ,
მიმოიცეკვეთ,
მიმოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
მიმოვიცეკვო,
მიმოიცეკვო,
მიმოიცეკვოს,
მიმოვიცეკვოთ,
მიმოიცეკვოთ,
მიმოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
მიმომიცეკვია,
მიმოგიცეკვია,
მიმოუცეკვია,
მიმოგვიცეკვია,
მიმოგიცეკვიათ,
მიმოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
მიმომეცეკვა,
მიმოგეცეკვა,
მიმოეცეკვა,
მიმოგვეცეკვა,
მიმოგეცეკვათ,
მიმოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
მიმომეცეკვოს,
მიმოგეცეკვოს,
მიმოეცეკვოს,
მიმოგვეცეკვოს,
მიმოგეცეკვოთ,
მიმოეცეკვოთ,
