fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
აღვიძინებ,
აღიძინებ,
აღიძინებს,
აღვიძინებთ,
აღიძინებთ,
აღიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
აღვიძინებდი,
აღიძინებდი,
აღიძინებდა,
აღვიძინებდით,
აღიძინებდით,
აღიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
აღვიძინებდე,
აღიძინებდე,
აღიძინებდეს,
აღვიძინებდეთ,
აღიძინებდეთ,
აღიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
აღვიძინე,
აღიძინე,
აღიძინა,
აღვიძინეთ,
აღიძინეთ,
აღიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
აღვიძინო,
აღიძინო,
აღიძინოს,
აღვიძინოთ,
აღიძინოთ,
აღიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
აღმიძინია,
აღგიძინია,
აღუძინია,
აღგვიძინია,
აღგიძინიათ,
აღუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
აღმეძინა,
აღგეძინა,
აღეძინა,
აღგვეძინა,
აღგეძინათ,
აღეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
აღმეძინოს,
აღგეძინოს,
აღეძინოს,
აღგვეძინოს,
აღგეძინოთ,
აღეძინოთ,
