fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
ჩავუჩქარებ,
ჩაუჩქარებ,
ჩაუჩქარებს,
ჩავუჩქარებთ,
ჩაუჩქარებთ,
ჩაუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
ჩავუჩქარებდი,
ჩაუჩქარებდი,
ჩაუჩქარებდა,
ჩავუჩქარებდით,
ჩაუჩქარებდით,
ჩაუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
ჩავუჩქარებდე,
ჩაუჩქარებდე,
ჩაუჩქარებდეს,
ჩავუჩქარებდეთ,
ჩაუჩქარებდეთ,
ჩაუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
ჩავუჩქარე,
ჩაუჩქარე,
ჩაუჩქარა,
ჩავუჩქარეთ,
ჩაუჩქარეთ,
ჩაუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
ჩავუჩქარო,
ჩაუჩქარო,
ჩაუჩქაროს,
ჩავუჩქაროთ,
ჩაუჩქაროთ,
ჩაუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
ჩამიჩქარებია,
ჩაგიჩქარებია,
ჩაუჩქარებია,
ჩაგვიჩქარებია,
ჩაგიჩქარებიათ,
ჩაუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
ჩამეჩქარებინა,
ჩაგეჩქარებინა,
ჩაეჩქარებინა,
ჩაგვეჩქარებინა,
ჩაგეჩქარებინათ,
ჩაეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
ჩამეჩქარებინოს,
ჩაგეჩქარებინოს,
ჩაეჩქარებინოს,
ჩაგვეჩქარებინოს,
ჩაგეჩქარებინოთ,
ჩაეჩქარებინოთ,
