pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
წამოვიცეკვებ,
წამოიცეკვებ,
წამოიცეკვებს,
წამოვიცეკვებთ,
წამოიცეკვებთ,
წამოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
წამოვიცეკვებდი,
წამოიცეკვებდი,
წამოიცეკვებდა,
წამოვიცეკვებდით,
წამოიცეკვებდით,
წამოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
წამოვიცეკვებდე,
წამოიცეკვებდე,
წამოიცეკვებდეს,
წამოვიცეკვებდეთ,
წამოიცეკვებდეთ,
წამოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
წამოვიცეკვე,
წამოიცეკვე,
წამოიცეკვა,
წამოვიცეკვეთ,
წამოიცეკვეთ,
წამოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
წამოვიცეკვო,
წამოიცეკვო,
წამოიცეკვოს,
წამოვიცეკვოთ,
წამოიცეკვოთ,
წამოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
წამომიცეკვია,
წამოგიცეკვია,
წამოუცეკვია,
წამოგვიცეკვია,
წამოგიცეკვიათ,
წამოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
წამომეცეკვა,
წამოგეცეკვა,
წამოეცეკვა,
წამოგვეცეკვა,
წამოგეცეკვათ,
წამოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
წამომეცეკვოს,
წამოგეცეკვოს,
წამოეცეკვოს,
წამოგვეცეკვოს,
წამოგეცეკვოთ,
წამოეცეკვოთ,
