pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
განვიცეკვებ,
განიცეკვებ,
განიცეკვებს,
განვიცეკვებთ,
განიცეკვებთ,
განიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
განვიცეკვებდი,
განიცეკვებდი,
განიცეკვებდა,
განვიცეკვებდით,
განიცეკვებდით,
განიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
განვიცეკვებდე,
განიცეკვებდე,
განიცეკვებდეს,
განვიცეკვებდეთ,
განიცეკვებდეთ,
განიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
განვიცეკვე,
განიცეკვე,
განიცეკვა,
განვიცეკვეთ,
განიცეკვეთ,
განიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
განვიცეკვო,
განიცეკვო,
განიცეკვოს,
განვიცეკვოთ,
განიცეკვოთ,
განიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
განმიცეკვია,
განგიცეკვია,
განუცეკვია,
განგვიცეკვია,
განგიცეკვიათ,
განუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
განმეცეკვა,
განგეცეკვა,
განეცეკვა,
განგვეცეკვა,
განგეცეკვათ,
განეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
განმეცეკვოს,
განგეცეკვოს,
განეცეკვოს,
განგვეცეკვოს,
განგეცეკვოთ,
განეცეკვოთ,
