fut2
ვირყევი,
ირყევი,
ირყევა,
ვირყევით,
ირყევით,
ირყევიან,
fut2_prfv
შევირყევი,
შეირყევი,
შეირყევა,
შევირყევით,
შეირყევით,
შეირყევიან,
cond2
ვირყეოდი,
ირყეოდი,
ირყეოდა,
ვირყეოდით,
ირყეოდით,
ირყეოდნენ,
cond2_prfv
შევირყეოდი,
შეირყეოდი,
შეირყეოდა,
შევირყეოდით,
შეირყეოდით,
შეირყეოდნენ,
fut2_subj
ვირყეოდე,
ირყეოდე,
ირყეოდეს,
ვირყეოდეთ,
ირყეოდეთ,
ირყეოდნენ,
fut2_subj_prfv
შევირყეოდე,
შეირყეოდე,
შეირყეოდეს,
შევირყეოდეთ,
შეირყეოდეთ,
შეირყეოდნენ,
aor2
ვირყიე,
ირყიე,
ირყა,
ვირყიეთ,
ირყიეთ,
ირყნენ,
aor2_prfv
შევირყიე,
შეირყიე,
შეირყა,
შევირყიეთ,
შეირყიეთ,
შეირყნენ,
IIsubj2
ვირყე,
ირყე,
ირყეს,
ვირყეთ,
ირყეთ,
ირყნენ,
IIsubj2_prfv
შევირყე,
შეირყე,
შეირყეს,
შევირყეთ,
შეირყეთ,
შეირყნენ,
Iturm
ვრყეულვარ,
რყეულხარ,
რყეულა,
ვრყეულვართ,
რყეულხართ,
რყეულან,
Iturm_prfv
შევრყეულვარ,
შერყეულხარ,
შერყეულა,
შევრყეულვართ,
შერყეულხართ,
შერყეულან,
IIturm
ვრყეულიყავი,
რყეულიყავი,
რყეულიყო,
ვრყეულიყავით,
რყეულიყავით,
რყეულიყვნენ,
IIturm_prfv
შევრყეულიყავი,
შერყეულიყავი,
შერყეულიყო,
შევრყეულიყავით,
შერყეულიყავით,
შერყეულიყვნენ,
IIIsubj
ვრყეულიყო,
რყეულიყო,
რყეულიყოს,
ვრყეულიყოთ,
რყეულიყოთ,
რყეულიყონ,
IIIsubj_prfv
შევრყეულიყო,
შერყეულიყო,
შერყეულიყოს,
შევრყეულიყოთ,
შერყეულიყოთ,
შერყეულიყონ,
