fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
ავუჩქარებ,
აუჩქარებ,
აუჩქარებს,
ავუჩქარებთ,
აუჩქარებთ,
აუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
ავუჩქარებდი,
აუჩქარებდი,
აუჩქარებდა,
ავუჩქარებდით,
აუჩქარებდით,
აუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
ავუჩქარებდე,
აუჩქარებდე,
აუჩქარებდეს,
ავუჩქარებდეთ,
აუჩქარებდეთ,
აუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
ავუჩქარე,
აუჩქარე,
აუჩქარა,
ავუჩქარეთ,
აუჩქარეთ,
აუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
ავუჩქარო,
აუჩქარო,
აუჩქაროს,
ავუჩქაროთ,
აუჩქაროთ,
აუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
ამიჩქარებია,
აგიჩქარებია,
აუჩქარებია,
აგვიჩქარებია,
აგიჩქარებიათ,
აუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
ამეჩქარებინა,
აგეჩქარებინა,
აეჩქარებინა,
აგვეჩქარებინა,
აგეჩქარებინათ,
აეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
ამეჩქარებინოს,
აგეჩქარებინოს,
აეჩქარებინოს,
აგვეჩქარებინოს,
აგეჩქარებინოთ,
აეჩქარებინოთ,
