pres
ვყვინთავ,
ყვინთავ,
ყვინთავს,
ვყვინთავთ,
ყვინთავთ,
ყვინთავენ,
fut
ჩამოვყვინთავ,
ჩამოყვინთავ,
ჩამოყვინთავს,
ჩამოვყვინთავთ,
ჩამოყვინთავთ,
ჩამოყვინთავენ,
impf
ვყვინთავდი,
ყვინთავდი,
ყვინთავდა,
ვყვინთავდით,
ყვინთავდით,
ყვინთავდნენ,
cond
ჩამოვყვინთავდი,
ჩამოყვინთავდი,
ჩამოყვინთავდა,
ჩამოვყვინთავდით,
ჩამოყვინთავდით,
ჩამოყვინთავდნენ,
subj
ვყვინთავდე,
ყვინთავდე,
ყვინთავდეს,
ვყვინთავდეთ,
ყვინთავდეთ,
ყვინთავდნენ,
fut_subj
ჩამოვყვინთავდე,
ჩამოყვინთავდე,
ჩამოყვინთავდეს,
ჩამოვყვინთავდეთ,
ჩამოყვინთავდეთ,
ჩამოყვინთავდნენ,
aor
ვყვინთე,
ყვინთე,
ყვინთა,
ვყვინთეთ,
ყვინთეთ,
ყვინთეს,
aor_prfv
ჩამოვყვინთე,
ჩამოყვინთე,
ჩამოყვინთა,
ჩამოვყვინთეთ,
ჩამოყვინთეთ,
ჩამოყვინთეს,
IIsubj
ვყვინთო,
ყვინთო,
ყვინთოს,
ვყვინთოთ,
ყვინთოთ,
ყვინთონ,
IIsubj_prfv
ჩამოვყვინთო,
ჩამოყვინთო,
ჩამოყვინთოს,
ჩამოვყვინთოთ,
ჩამოყვინთოთ,
ჩამოყვინთონ,
Iturm
მიყვინთია,
გიყვინთია,
უყვინთია,
გვიყვინთია,
გიყვინთიათ,
უყვინთიათ,
Iturm_prfv
ჩამომიყვინთია,
ჩამოგიყვინთია,
ჩამოუყვინთია,
ჩამოგვიყვინთია,
ჩამოგიყვინთიათ,
ჩამოუყვინთიათ,
Iturm_th
მიყვინთავს,
გიყვინთავს,
უყვინთავს,
გვიყვინთავს,
გიყვინთავთ,
უყვინთავთ,
Iturm_th_prfv
ჩამომიყვინთავს,
ჩამოგიყვინთავს,
ჩამოუყვინთავს,
ჩამოგვიყვინთავს,
ჩამოგიყვინთავთ,
ჩამოუყვინთავთ,
IIturm
მეყვინთა,
გეყვინთა,
ეყვინთა,
გვეყვინთა,
გეყვინთათ,
ეყვინთათ,
IIturm_prfv
ჩამომეყვინთა,
ჩამოგეყვინთა,
ჩამოეყვინთა,
ჩამოგვეყვინთა,
ჩამოგეყვინთათ,
ჩამოეყვინთათ,
IIIsubj
მეყვინთოს,
გეყვინთოს,
ეყვინთოს,
გვეყვინთოს,
გეყვინთოთ,
ეყვინთოთ,
IIIsubj_prfv
ჩამომეყვინთოს,
ჩამოგეყვინთოს,
ჩამოეყვინთოს,
ჩამოგვეყვინთოს,
ჩამოგეყვინთოთ,
ჩამოეყვინთოთ,
