fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
შემოვიწერები,
შემოიწერები,
შემოიწერება,
შემოვიწერებით,
შემოიწერებით,
შემოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
შემოვიწერებოდი,
შემოიწერებოდი,
შემოიწერებოდა,
შემოვიწერებოდით,
შემოიწერებოდით,
შემოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
შემოვიწერებოდე,
შემოიწერებოდე,
შემოიწერებოდეს,
შემოვიწერებოდეთ,
შემოიწერებოდეთ,
შემოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
შემოვიწერე,
შემოიწერე,
შემოიწერა,
შემოვიწერეთ,
შემოიწერეთ,
შემოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
შემოვიწერო,
შემოიწერო,
შემოიწეროს,
შემოვიწეროთ,
შემოიწეროთ,
შემოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
შემოვწერილვარ,
შემოწერილხარ,
შემოწერილა,
შემოვწერილვართ,
შემოწერილხართ,
შემოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
შემოვწერილიყავი,
შემოწერილიყავი,
შემოწერილიყო,
შემოვწერილიყავით,
შემოწერილიყავით,
შემოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
შემოვწერილიყო,
შემოწერილიყო,
შემოწერილიყოს,
შემოვწერილიყოთ,
შემოწერილიყოთ,
შემოწერილიყონ,
