fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
გადავიძინებ,
გადაიძინებ,
გადაიძინებს,
გადავიძინებთ,
გადაიძინებთ,
გადაიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
გადავიძინებდი,
გადაიძინებდი,
გადაიძინებდა,
გადავიძინებდით,
გადაიძინებდით,
გადაიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
გადავიძინებდე,
გადაიძინებდე,
გადაიძინებდეს,
გადავიძინებდეთ,
გადაიძინებდეთ,
გადაიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
გადავიძინე,
გადაიძინე,
გადაიძინა,
გადავიძინეთ,
გადაიძინეთ,
გადაიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
გადავიძინო,
გადაიძინო,
გადაიძინოს,
გადავიძინოთ,
გადაიძინოთ,
გადაიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
გადამიძინია,
გადაგიძინია,
გადაუძინია,
გადაგვიძინია,
გადაგიძინიათ,
გადაუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
გადამეძინა,
გადაგეძინა,
გადაეძინა,
გადაგვეძინა,
გადაგეძინათ,
გადაეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
გადამეძინოს,
გადაგეძინოს,
გადაეძინოს,
გადაგვეძინოს,
გადაგეძინოთ,
გადაეძინოთ,
