fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
განვიძინებ,
განიძინებ,
განიძინებს,
განვიძინებთ,
განიძინებთ,
განიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
განვიძინებდი,
განიძინებდი,
განიძინებდა,
განვიძინებდით,
განიძინებდით,
განიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
განვიძინებდე,
განიძინებდე,
განიძინებდეს,
განვიძინებდეთ,
განიძინებდეთ,
განიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
განვიძინე,
განიძინე,
განიძინა,
განვიძინეთ,
განიძინეთ,
განიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
განვიძინო,
განიძინო,
განიძინოს,
განვიძინოთ,
განიძინოთ,
განიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
განმიძინია,
განგიძინია,
განუძინია,
განგვიძინია,
განგიძინიათ,
განუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
განმეძინა,
განგეძინა,
განეძინა,
განგვეძინა,
განგეძინათ,
განეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
განმეძინოს,
განგეძინოს,
განეძინოს,
განგვეძინოს,
განგეძინოთ,
განეძინოთ,
