fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
ჩამოვიწერები,
ჩამოიწერები,
ჩამოიწერება,
ჩამოვიწერებით,
ჩამოიწერებით,
ჩამოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
ჩამოვიწერებოდი,
ჩამოიწერებოდი,
ჩამოიწერებოდა,
ჩამოვიწერებოდით,
ჩამოიწერებოდით,
ჩამოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
ჩამოვიწერებოდე,
ჩამოიწერებოდე,
ჩამოიწერებოდეს,
ჩამოვიწერებოდეთ,
ჩამოიწერებოდეთ,
ჩამოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
ჩამოვიწერე,
ჩამოიწერე,
ჩამოიწერა,
ჩამოვიწერეთ,
ჩამოიწერეთ,
ჩამოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
ჩამოვიწერო,
ჩამოიწერო,
ჩამოიწეროს,
ჩამოვიწეროთ,
ჩამოიწეროთ,
ჩამოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
ჩამოვწერილვარ,
ჩამოწერილხარ,
ჩამოწერილა,
ჩამოვწერილვართ,
ჩამოწერილხართ,
ჩამოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
ჩამოვწერილიყავი,
ჩამოწერილიყავი,
ჩამოწერილიყო,
ჩამოვწერილიყავით,
ჩამოწერილიყავით,
ჩამოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
ჩამოვწერილიყო,
ჩამოწერილიყო,
ჩამოწერილიყოს,
ჩამოვწერილიყოთ,
ჩამოწერილიყოთ,
ჩამოწერილიყონ,
