fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
გარდავამთქნარებ,
გარდაამთქნარებ,
გარდაამთქნარებს,
გარდავამთქნარებთ,
გარდაამთქნარებთ,
გარდაამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
გარდავამთქნარებდი,
გარდაამთქნარებდი,
გარდაამთქნარებდა,
გარდავამთქნარებდით,
გარდაამთქნარებდით,
გარდაამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
გარდავამთქნარებდე,
გარდაამთქნარებდე,
გარდაამთქნარებდეს,
გარდავამთქნარებდეთ,
გარდაამთქნარებდეთ,
გარდაამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
გარდავამთქნარე,
გარდაამთქნარე,
გარდაამთქნარა,
გარდავამთქნარეთ,
გარდაამთქნარეთ,
გარდაამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
გარდავამთქნარო,
გარდაამთქნარო,
გარდაამთქნაროს,
გარდავამთქნაროთ,
გარდაამთქნაროთ,
გარდაამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
გარდამიმთქნარებია,
გარდაგიმთქნარებია,
გარდაუმთქნარებია,
გარდაგვიმთქნარებია,
გარდაგიმთქნარებიათ,
გარდაუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
გარდამემთქნარებინა,
გარდაგემთქნარებინა,
გარდაემთქნარებინა,
გარდაგვემთქნარებინა,
გარდაგემთქნარებინათ,
გარდაემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
გარდამემთქნარებინოს,
გარდაგემთქნარებინოს,
გარდაემთქნარებინოს,
გარდაგვემთქნარებინოს,
გარდაგემთქნარებინოთ,
გარდაემთქნარებინოთ,
