fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
მიმოვიწერები,
მიმოიწერები,
მიმოიწერება,
მიმოვიწერებით,
მიმოიწერებით,
მიმოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
მიმოვიწერებოდი,
მიმოიწერებოდი,
მიმოიწერებოდა,
მიმოვიწერებოდით,
მიმოიწერებოდით,
მიმოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
მიმოვიწერებოდე,
მიმოიწერებოდე,
მიმოიწერებოდეს,
მიმოვიწერებოდეთ,
მიმოიწერებოდეთ,
მიმოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
მიმოვიწერე,
მიმოიწერე,
მიმოიწერა,
მიმოვიწერეთ,
მიმოიწერეთ,
მიმოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
მიმოვიწერო,
მიმოიწერო,
მიმოიწეროს,
მიმოვიწეროთ,
მიმოიწეროთ,
მიმოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
მიმოვწერილვარ,
მიმოწერილხარ,
მიმოწერილა,
მიმოვწერილვართ,
მიმოწერილხართ,
მიმოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
მიმოვწერილიყავი,
მიმოწერილიყავი,
მიმოწერილიყო,
მიმოვწერილიყავით,
მიმოწერილიყავით,
მიმოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
მიმოვწერილიყო,
მიმოწერილიყო,
მიმოწერილიყოს,
მიმოვწერილიყოთ,
მიმოწერილიყოთ,
მიმოწერილიყონ,
