pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
განმოვიცეკვებ,
განმოიცეკვებ,
განმოიცეკვებს,
განმოვიცეკვებთ,
განმოიცეკვებთ,
განმოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
განმოვიცეკვებდი,
განმოიცეკვებდი,
განმოიცეკვებდა,
განმოვიცეკვებდით,
განმოიცეკვებდით,
განმოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
განმოვიცეკვებდე,
განმოიცეკვებდე,
განმოიცეკვებდეს,
განმოვიცეკვებდეთ,
განმოიცეკვებდეთ,
განმოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
განმოვიცეკვე,
განმოიცეკვე,
განმოიცეკვა,
განმოვიცეკვეთ,
განმოიცეკვეთ,
განმოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
განმოვიცეკვო,
განმოიცეკვო,
განმოიცეკვოს,
განმოვიცეკვოთ,
განმოიცეკვოთ,
განმოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
განმომიცეკვია,
განმოგიცეკვია,
განმოუცეკვია,
განმოგვიცეკვია,
განმოგიცეკვიათ,
განმოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
განმომეცეკვა,
განმოგეცეკვა,
განმოეცეკვა,
განმოგვეცეკვა,
განმოგეცეკვათ,
განმოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
განმომეცეკვოს,
განმოგეცეკვოს,
განმოეცეკვოს,
განმოგვეცეკვოს,
განმოგეცეკვოთ,
განმოეცეკვოთ,
