fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
წარმოვიწერები,
წარმოიწერები,
წარმოიწერება,
წარმოვიწერებით,
წარმოიწერებით,
წარმოიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
წარმოვიწერებოდი,
წარმოიწერებოდი,
წარმოიწერებოდა,
წარმოვიწერებოდით,
წარმოიწერებოდით,
წარმოიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
წარმოვიწერებოდე,
წარმოიწერებოდე,
წარმოიწერებოდეს,
წარმოვიწერებოდეთ,
წარმოიწერებოდეთ,
წარმოიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
წარმოვიწერე,
წარმოიწერე,
წარმოიწერა,
წარმოვიწერეთ,
წარმოიწერეთ,
წარმოიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
წარმოვიწერო,
წარმოიწერო,
წარმოიწეროს,
წარმოვიწეროთ,
წარმოიწეროთ,
წარმოიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
წარმოვწერილვარ,
წარმოწერილხარ,
წარმოწერილა,
წარმოვწერილვართ,
წარმოწერილხართ,
წარმოწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
წარმოვწერილიყავი,
წარმოწერილიყავი,
წარმოწერილიყო,
წარმოვწერილიყავით,
წარმოწერილიყავით,
წარმოწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
წარმოვწერილიყო,
წარმოწერილიყო,
წარმოწერილიყოს,
წარმოვწერილიყოთ,
წარმოწერილიყოთ,
წარმოწერილიყონ,
