pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
ავიბღავლებ,
აიბღავლებ,
აიბღავლებს,
ავიბღავლებთ,
აიბღავლებთ,
აიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
ავიბღავლებდი,
აიბღავლებდი,
აიბღავლებდა,
ავიბღავლებდით,
აიბღავლებდით,
აიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
ავიბღავლებდე,
აიბღავლებდე,
აიბღავლებდეს,
ავიბღავლებდეთ,
აიბღავლებდეთ,
აიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
ავიბღავლე,
აიბღავლე,
აიბღავლა,
ავიბღავლეთ,
აიბღავლეთ,
აიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
ავიბღავლო,
აიბღავლო,
აიბღავლოს,
ავიბღავლოთ,
აიბღავლოთ,
აიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
ამიბღავლია,
აგიბღავლია,
აუბღავლია,
აგვიბღავლია,
აგიბღავლიათ,
აუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
ამებღავლა,
აგებღავლა,
აებღავლა,
აგვებღავლა,
აგებღავლათ,
აებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
ამებღავლოს,
აგებღავლოს,
აებღავლოს,
აგვებღავლოს,
აგებღავლოთ,
აებღავლოთ,
