fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
შთავიძინებ,
შთაიძინებ,
შთაიძინებს,
შთავიძინებთ,
შთაიძინებთ,
შთაიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
შთავიძინებდი,
შთაიძინებდი,
შთაიძინებდა,
შთავიძინებდით,
შთაიძინებდით,
შთაიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
შთავიძინებდე,
შთაიძინებდე,
შთაიძინებდეს,
შთავიძინებდეთ,
შთაიძინებდეთ,
შთაიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
შთავიძინე,
შთაიძინე,
შთაიძინა,
შთავიძინეთ,
შთაიძინეთ,
შთაიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
შთავიძინო,
შთაიძინო,
შთაიძინოს,
შთავიძინოთ,
შთაიძინოთ,
შთაიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
შთამიძინია,
შთაგიძინია,
შთაუძინია,
შთაგვიძინია,
შთაგიძინიათ,
შთაუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
შთამეძინა,
შთაგეძინა,
შთაეძინა,
შთაგვეძინა,
შთაგეძინათ,
შთაეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
შთამეძინოს,
შთაგეძინოს,
შთაეძინოს,
შთაგვეძინოს,
შთაგეძინოთ,
შთაეძინოთ,
