fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
შევამთქნარებ,
შეამთქნარებ,
შეამთქნარებს,
შევამთქნარებთ,
შეამთქნარებთ,
შეამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
შევამთქნარებდი,
შეამთქნარებდი,
შეამთქნარებდა,
შევამთქნარებდით,
შეამთქნარებდით,
შეამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
შევამთქნარებდე,
შეამთქნარებდე,
შეამთქნარებდეს,
შევამთქნარებდეთ,
შეამთქნარებდეთ,
შეამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
შევამთქნარე,
შეამთქნარე,
შეამთქნარა,
შევამთქნარეთ,
შეამთქნარეთ,
შეამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
შევამთქნარო,
შეამთქნარო,
შეამთქნაროს,
შევამთქნაროთ,
შეამთქნაროთ,
შეამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
შემიმთქნარებია,
შეგიმთქნარებია,
შეუმთქნარებია,
შეგვიმთქნარებია,
შეგიმთქნარებიათ,
შეუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
შემემთქნარებინა,
შეგემთქნარებინა,
შეემთქნარებინა,
შეგვემთქნარებინა,
შეგემთქნარებინათ,
შეემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
შემემთქნარებინოს,
შეგემთქნარებინოს,
შეემთქნარებინოს,
შეგვემთქნარებინოს,
შეგემთქნარებინოთ,
შეემთქნარებინოთ,
