pres
ვთრთი,
თრთი,
თრთის,
ვთრთით,
თრთით,
თრთიან,
fut2
ვითრთოლებ,
ითრთოლებ,
ითრთოლებს,
ვითრთოლებთ,
ითრთოლებთ,
ითრთოლებენ,
fut2_prfv
განმოვითრთოლებ,
განმოითრთოლებ,
განმოითრთოლებს,
განმოვითრთოლებთ,
განმოითრთოლებთ,
განმოითრთოლებენ,
impf
ვთრთოდი,
თრთოდი,
თრთოდა,
ვთრთოდით,
თრთოდით,
თრთოდნენ,
cond2
ვითრთოლებდი,
ითრთოლებდი,
ითრთოლებდა,
ვითრთოლებდით,
ითრთოლებდით,
ითრთოლებდნენ,
cond2_prfv
განმოვითრთოლებდი,
განმოითრთოლებდი,
განმოითრთოლებდა,
განმოვითრთოლებდით,
განმოითრთოლებდით,
განმოითრთოლებდნენ,
subj
ვთრთოდე,
თრთოდე,
თრთოდეს,
ვთრთოდეთ,
თრთოდეთ,
თრთოდნენ,
fut2_subj
ვითრთოლებდე,
ითრთოლებდე,
ითრთოლებდეს,
ვითრთოლებდეთ,
ითრთოლებდეთ,
ითრთოლებდნენ,
fut2_subj_prfv
განმოვითრთოლებდე,
განმოითრთოლებდე,
განმოითრთოლებდეს,
განმოვითრთოლებდეთ,
განმოითრთოლებდეთ,
განმოითრთოლებდნენ,
aor2
ვითრთოლე,
ითრთოლე,
ითრთოლა,
ვითრთოლეთ,
ითრთოლეთ,
ითრთოლეს,
aor2_prfv
განმოვითრთოლე,
განმოითრთოლე,
განმოითრთოლა,
განმოვითრთოლეთ,
განმოითრთოლეთ,
განმოითრთოლეს,
IIsubj2
ვითრთოლო,
ითრთოლო,
ითრთოლოს,
ვითრთოლოთ,
ითრთოლოთ,
ითრთოლონ,
IIsubj2_prfv
განმოვითრთოლო,
განმოითრთოლო,
განმოითრთოლოს,
განმოვითრთოლოთ,
განმოითრთოლოთ,
განმოითრთოლონ,
Iturm
მითრთოლია,
გითრთოლია,
უთრთოლია,
გვითრთოლია,
გითრთოლიათ,
უთრთოლიათ,
Iturm_prfv
განმომითრთოლია,
განმოგითრთოლია,
განმოუთრთოლია,
განმოგვითრთოლია,
განმოგითრთოლიათ,
განმოუთრთოლიათ,
IIturm
მეთრთოლა,
გეთრთოლა,
ეთრთოლა,
გვეთრთოლა,
გეთრთოლათ,
ეთრთოლათ,
IIturm_prfv
განმომეთრთოლა,
განმოგეთრთოლა,
განმოეთრთოლა,
განმოგვეთრთოლა,
განმოგეთრთოლათ,
განმოეთრთოლათ,
IIIsubj
მეთრთოლოს,
გეთრთოლოს,
ეთრთოლოს,
გვეთრთოლოს,
გეთრთოლოთ,
ეთრთოლოთ,
IIIsubj_prfv
განმომეთრთოლოს,
განმოგეთრთოლოს,
განმოეთრთოლოს,
განმოგვეთრთოლოს,
განმოგეთრთოლოთ,
განმოეთრთოლოთ,
