pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
წამოვიბღავლებ,
წამოიბღავლებ,
წამოიბღავლებს,
წამოვიბღავლებთ,
წამოიბღავლებთ,
წამოიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
წამოვიბღავლებდი,
წამოიბღავლებდი,
წამოიბღავლებდა,
წამოვიბღავლებდით,
წამოიბღავლებდით,
წამოიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
წამოვიბღავლებდე,
წამოიბღავლებდე,
წამოიბღავლებდეს,
წამოვიბღავლებდეთ,
წამოიბღავლებდეთ,
წამოიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
წამოვიბღავლე,
წამოიბღავლე,
წამოიბღავლა,
წამოვიბღავლეთ,
წამოიბღავლეთ,
წამოიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
წამოვიბღავლო,
წამოიბღავლო,
წამოიბღავლოს,
წამოვიბღავლოთ,
წამოიბღავლოთ,
წამოიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
წამომიბღავლია,
წამოგიბღავლია,
წამოუბღავლია,
წამოგვიბღავლია,
წამოგიბღავლიათ,
წამოუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
წამომებღავლა,
წამოგებღავლა,
წამოებღავლა,
წამოგვებღავლა,
წამოგებღავლათ,
წამოებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
წამომებღავლოს,
წამოგებღავლოს,
წამოებღავლოს,
წამოგვებღავლოს,
წამოგებღავლოთ,
წამოებღავლოთ,
