pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
წარვიცეკვებ,
წარიცეკვებ,
წარიცეკვებს,
წარვიცეკვებთ,
წარიცეკვებთ,
წარიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
წარვიცეკვებდი,
წარიცეკვებდი,
წარიცეკვებდა,
წარვიცეკვებდით,
წარიცეკვებდით,
წარიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
წარვიცეკვებდე,
წარიცეკვებდე,
წარიცეკვებდეს,
წარვიცეკვებდეთ,
წარიცეკვებდეთ,
წარიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
წარვიცეკვე,
წარიცეკვე,
წარიცეკვა,
წარვიცეკვეთ,
წარიცეკვეთ,
წარიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
წარვიცეკვო,
წარიცეკვო,
წარიცეკვოს,
წარვიცეკვოთ,
წარიცეკვოთ,
წარიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
წარმიცეკვია,
წარგიცეკვია,
წარუცეკვია,
წარგვიცეკვია,
წარგიცეკვიათ,
წარუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
წარმეცეკვა,
წარგეცეკვა,
წარეცეკვა,
წარგვეცეკვა,
წარგეცეკვათ,
წარეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
წარმეცეკვოს,
წარგეცეკვოს,
წარეცეკვოს,
წარგვეცეკვოს,
წარგეცეკვოთ,
წარეცეკვოთ,
