fut2
ვიწერები,
იწერები,
იწერება,
ვიწერებით,
იწერებით,
იწერებიან,
fut2_prfv
განვიწერები,
განიწერები,
განიწერება,
განვიწერებით,
განიწერებით,
განიწერებიან,
cond2
ვიწერებოდი,
იწერებოდი,
იწერებოდა,
ვიწერებოდით,
იწერებოდით,
იწერებოდნენ,
cond2_prfv
განვიწერებოდი,
განიწერებოდი,
განიწერებოდა,
განვიწერებოდით,
განიწერებოდით,
განიწერებოდნენ,
fut2_subj
ვიწერებოდე,
იწერებოდე,
იწერებოდეს,
ვიწერებოდეთ,
იწერებოდეთ,
იწერებოდნენ,
fut2_subj_prfv
განვიწერებოდე,
განიწერებოდე,
განიწერებოდეს,
განვიწერებოდეთ,
განიწერებოდეთ,
განიწერებოდნენ,
aor2
ვიწერე,
იწერე,
იწერა,
ვიწერეთ,
იწერეთ,
იწერნენ,
aor2_prfv
განვიწერე,
განიწერე,
განიწერა,
განვიწერეთ,
განიწერეთ,
განიწერნენ,
IIsubj2
ვიწერო,
იწერო,
იწეროს,
ვიწეროთ,
იწეროთ,
იწერონ,
IIsubj2_prfv
განვიწერო,
განიწერო,
განიწეროს,
განვიწეროთ,
განიწეროთ,
განიწერონ,
Iturm
ვწერილვარ,
წერილხარ,
წერილა,
ვწერილვართ,
წერილხართ,
წერილან,
Iturm_prfv
განვწერილვარ,
განწერილხარ,
განწერილა,
განვწერილვართ,
განწერილხართ,
განწერილან,
IIturm
ვწერილიყავი,
წერილიყავი,
წერილიყო,
ვწერილიყავით,
წერილიყავით,
წერილიყვნენ,
IIturm_prfv
განვწერილიყავი,
განწერილიყავი,
განწერილიყო,
განვწერილიყავით,
განწერილიყავით,
განწერილიყვნენ,
IIIsubj
ვწერილიყო,
წერილიყო,
წერილიყოს,
ვწერილიყოთ,
წერილიყოთ,
წერილიყონ,
IIIsubj_prfv
განვწერილიყო,
განწერილიყო,
განწერილიყოს,
განვწერილიყოთ,
განწერილიყოთ,
განწერილიყონ,
