pres
ვთრთი,
თრთი,
თრთის,
ვთრთით,
თრთით,
თრთიან,
fut2
ვითრთოლებ,
ითრთოლებ,
ითრთოლებს,
ვითრთოლებთ,
ითრთოლებთ,
ითრთოლებენ,
fut2_prfv
განვითრთოლებ,
განითრთოლებ,
განითრთოლებს,
განვითრთოლებთ,
განითრთოლებთ,
განითრთოლებენ,
impf
ვთრთოდი,
თრთოდი,
თრთოდა,
ვთრთოდით,
თრთოდით,
თრთოდნენ,
cond2
ვითრთოლებდი,
ითრთოლებდი,
ითრთოლებდა,
ვითრთოლებდით,
ითრთოლებდით,
ითრთოლებდნენ,
cond2_prfv
განვითრთოლებდი,
განითრთოლებდი,
განითრთოლებდა,
განვითრთოლებდით,
განითრთოლებდით,
განითრთოლებდნენ,
subj
ვთრთოდე,
თრთოდე,
თრთოდეს,
ვთრთოდეთ,
თრთოდეთ,
თრთოდნენ,
fut2_subj
ვითრთოლებდე,
ითრთოლებდე,
ითრთოლებდეს,
ვითრთოლებდეთ,
ითრთოლებდეთ,
ითრთოლებდნენ,
fut2_subj_prfv
განვითრთოლებდე,
განითრთოლებდე,
განითრთოლებდეს,
განვითრთოლებდეთ,
განითრთოლებდეთ,
განითრთოლებდნენ,
aor2
ვითრთოლე,
ითრთოლე,
ითრთოლა,
ვითრთოლეთ,
ითრთოლეთ,
ითრთოლეს,
aor2_prfv
განვითრთოლე,
განითრთოლე,
განითრთოლა,
განვითრთოლეთ,
განითრთოლეთ,
განითრთოლეს,
IIsubj2
ვითრთოლო,
ითრთოლო,
ითრთოლოს,
ვითრთოლოთ,
ითრთოლოთ,
ითრთოლონ,
IIsubj2_prfv
განვითრთოლო,
განითრთოლო,
განითრთოლოს,
განვითრთოლოთ,
განითრთოლოთ,
განითრთოლონ,
Iturm
მითრთოლია,
გითრთოლია,
უთრთოლია,
გვითრთოლია,
გითრთოლიათ,
უთრთოლიათ,
Iturm_prfv
განმითრთოლია,
განგითრთოლია,
განუთრთოლია,
განგვითრთოლია,
განგითრთოლიათ,
განუთრთოლიათ,
IIturm
მეთრთოლა,
გეთრთოლა,
ეთრთოლა,
გვეთრთოლა,
გეთრთოლათ,
ეთრთოლათ,
IIturm_prfv
განმეთრთოლა,
განგეთრთოლა,
განეთრთოლა,
განგვეთრთოლა,
განგეთრთოლათ,
განეთრთოლათ,
IIIsubj
მეთრთოლოს,
გეთრთოლოს,
ეთრთოლოს,
გვეთრთოლოს,
გეთრთოლოთ,
ეთრთოლოთ,
IIIsubj_prfv
განმეთრთოლოს,
განგეთრთოლოს,
განეთრთოლოს,
განგვეთრთოლოს,
განგეთრთოლოთ,
განეთრთოლოთ,
