pres
ვყვინთავ,
ყვინთავ,
ყვინთავს,
ვყვინთავთ,
ყვინთავთ,
ყვინთავენ,
fut
მივყვინთავ,
მიყვინთავ,
მიყვინთავს,
მივყვინთავთ,
მიყვინთავთ,
მიყვინთავენ,
impf
ვყვინთავდი,
ყვინთავდი,
ყვინთავდა,
ვყვინთავდით,
ყვინთავდით,
ყვინთავდნენ,
cond
მივყვინთავდი,
მიყვინთავდი,
მიყვინთავდა,
მივყვინთავდით,
მიყვინთავდით,
მიყვინთავდნენ,
subj
ვყვინთავდე,
ყვინთავდე,
ყვინთავდეს,
ვყვინთავდეთ,
ყვინთავდეთ,
ყვინთავდნენ,
fut_subj
მივყვინთავდე,
მიყვინთავდე,
მიყვინთავდეს,
მივყვინთავდეთ,
მიყვინთავდეთ,
მიყვინთავდნენ,
aor
ვყვინთე,
ყვინთე,
ყვინთა,
ვყვინთეთ,
ყვინთეთ,
ყვინთეს,
aor_prfv
მივყვინთე,
მიყვინთე,
მიყვინთა,
მივყვინთეთ,
მიყვინთეთ,
მიყვინთეს,
IIsubj
ვყვინთო,
ყვინთო,
ყვინთოს,
ვყვინთოთ,
ყვინთოთ,
ყვინთონ,
IIsubj_prfv
მივყვინთო,
მიყვინთო,
მიყვინთოს,
მივყვინთოთ,
მიყვინთოთ,
მიყვინთონ,
Iturm
მიყვინთია,
გიყვინთია,
უყვინთია,
გვიყვინთია,
გიყვინთიათ,
უყვინთიათ,
Iturm_prfv
მიმიყვინთია,
მიგიყვინთია,
მიუყვინთია,
მიგვიყვინთია,
მიგიყვინთიათ,
მიუყვინთიათ,
Iturm_th
მიყვინთავს,
გიყვინთავს,
უყვინთავს,
გვიყვინთავს,
გიყვინთავთ,
უყვინთავთ,
Iturm_th_prfv
მიმიყვინთავს,
მიგიყვინთავს,
მიუყვინთავს,
მიგვიყვინთავს,
მიგიყვინთავთ,
მიუყვინთავთ,
IIturm
მეყვინთა,
გეყვინთა,
ეყვინთა,
გვეყვინთა,
გეყვინთათ,
ეყვინთათ,
IIturm_prfv
მიმეყვინთა,
მიგეყვინთა,
მიეყვინთა,
მიგვეყვინთა,
მიგეყვინთათ,
მიეყვინთათ,
IIIsubj
მეყვინთოს,
გეყვინთოს,
ეყვინთოს,
გვეყვინთოს,
გეყვინთოთ,
ეყვინთოთ,
IIIsubj_prfv
მიმეყვინთოს,
მიგეყვინთოს,
მიეყვინთოს,
მიგვეყვინთოს,
მიგეყვინთოთ,
მიეყვინთოთ,
