fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
გადმოვამთქნარებ,
გადმოამთქნარებ,
გადმოამთქნარებს,
გადმოვამთქნარებთ,
გადმოამთქნარებთ,
გადმოამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
გადმოვამთქნარებდი,
გადმოამთქნარებდი,
გადმოამთქნარებდა,
გადმოვამთქნარებდით,
გადმოამთქნარებდით,
გადმოამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
გადმოვამთქნარებდე,
გადმოამთქნარებდე,
გადმოამთქნარებდეს,
გადმოვამთქნარებდეთ,
გადმოამთქნარებდეთ,
გადმოამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
გადმოვამთქნარე,
გადმოამთქნარე,
გადმოამთქნარა,
გადმოვამთქნარეთ,
გადმოამთქნარეთ,
გადმოამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
გადმოვამთქნარო,
გადმოამთქნარო,
გადმოამთქნაროს,
გადმოვამთქნაროთ,
გადმოამთქნაროთ,
გადმოამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
გადმომიმთქნარებია,
გადმოგიმთქნარებია,
გადმოუმთქნარებია,
გადმოგვიმთქნარებია,
გადმოგიმთქნარებიათ,
გადმოუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
გადმომემთქნარებინა,
გადმოგემთქნარებინა,
გადმოემთქნარებინა,
გადმოგვემთქნარებინა,
გადმოგემთქნარებინათ,
გადმოემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
გადმომემთქნარებინოს,
გადმოგემთქნარებინოს,
გადმოემთქნარებინოს,
გადმოგვემთქნარებინოს,
გადმოგემთქნარებინოთ,
გადმოემთქნარებინოთ,
