fut2
ვუჩქარებ,
უჩქარებ,
უჩქარებს,
ვუჩქარებთ,
უჩქარებთ,
უჩქარებენ,
fut2_prfv
გარდამოვუჩქარებ,
გარდამოუჩქარებ,
გარდამოუჩქარებს,
გარდამოვუჩქარებთ,
გარდამოუჩქარებთ,
გარდამოუჩქარებენ,
cond2
ვუჩქარებდი,
უჩქარებდი,
უჩქარებდა,
ვუჩქარებდით,
უჩქარებდით,
უჩქარებდნენ,
cond2_prfv
გარდამოვუჩქარებდი,
გარდამოუჩქარებდი,
გარდამოუჩქარებდა,
გარდამოვუჩქარებდით,
გარდამოუჩქარებდით,
გარდამოუჩქარებდნენ,
fut2_subj
ვუჩქარებდე,
უჩქარებდე,
უჩქარებდეს,
ვუჩქარებდეთ,
უჩქარებდეთ,
უჩქარებდნენ,
fut2_subj_prfv
გარდამოვუჩქარებდე,
გარდამოუჩქარებდე,
გარდამოუჩქარებდეს,
გარდამოვუჩქარებდეთ,
გარდამოუჩქარებდეთ,
გარდამოუჩქარებდნენ,
aor2
ვუჩქარე,
უჩქარე,
უჩქარა,
ვუჩქარეთ,
უჩქარეთ,
უჩქარეს,
aor2_prfv
გარდამოვუჩქარე,
გარდამოუჩქარე,
გარდამოუჩქარა,
გარდამოვუჩქარეთ,
გარდამოუჩქარეთ,
გარდამოუჩქარეს,
IIsubj2
ვუჩქარო,
უჩქარო,
უჩქაროს,
ვუჩქაროთ,
უჩქაროთ,
უჩქარონ,
IIsubj2_prfv
გარდამოვუჩქარო,
გარდამოუჩქარო,
გარდამოუჩქაროს,
გარდამოვუჩქაროთ,
გარდამოუჩქაროთ,
გარდამოუჩქარონ,
Iturm
მიჩქარებია,
გიჩქარებია,
უჩქარებია,
გვიჩქარებია,
გიჩქარებიათ,
უჩქარებიათ,
Iturm_prfv
გარდამომიჩქარებია,
გარდამოგიჩქარებია,
გარდამოუჩქარებია,
გარდამოგვიჩქარებია,
გარდამოგიჩქარებიათ,
გარდამოუჩქარებიათ,
IIturm
მეჩქარებინა,
გეჩქარებინა,
ეჩქარებინა,
გვეჩქარებინა,
გეჩქარებინათ,
ეჩქარებინათ,
IIturm_prfv
გარდამომეჩქარებინა,
გარდამოგეჩქარებინა,
გარდამოეჩქარებინა,
გარდამოგვეჩქარებინა,
გარდამოგეჩქარებინათ,
გარდამოეჩქარებინათ,
IIIsubj
მეჩქარებინოს,
გეჩქარებინოს,
ეჩქარებინოს,
გვეჩქარებინოს,
გეჩქარებინოთ,
ეჩქარებინოთ,
IIIsubj_prfv
გარდამომეჩქარებინოს,
გარდამოგეჩქარებინოს,
გარდამოეჩქარებინოს,
გარდამოგვეჩქარებინოს,
გარდამოგეჩქარებინოთ,
გარდამოეჩქარებინოთ,
