pres
ვმოძრაობ,
მოძრაობ,
მოძრაობს,
ვმოძრაობთ,
მოძრაობთ,
მოძრაობენ,
fut2
ვიმოძრავებ,
იმოძრავებ,
იმოძრავებს,
ვიმოძრავებთ,
იმოძრავებთ,
იმოძრავებენ,
fut2_prfv
გადმოვიმოძრავებ,
გადმოიმოძრავებ,
გადმოიმოძრავებს,
გადმოვიმოძრავებთ,
გადმოიმოძრავებთ,
გადმოიმოძრავებენ,
impf
ვმოძრაობდი,
მოძრაობდი,
მოძრაობდა,
ვმოძრაობდით,
მოძრაობდით,
მოძრაობდნენ,
cond2
ვიმოძრავებდი,
იმოძრავებდი,
იმოძრავებდა,
ვიმოძრავებდით,
იმოძრავებდით,
იმოძრავებდნენ,
cond2_prfv
გადმოვიმოძრავებდი,
გადმოიმოძრავებდი,
გადმოიმოძრავებდა,
გადმოვიმოძრავებდით,
გადმოიმოძრავებდით,
გადმოიმოძრავებდნენ,
subj
ვმოძრაობდე,
მოძრაობდე,
მოძრაობდეს,
ვმოძრაობდეთ,
მოძრაობდეთ,
მოძრაობდნენ,
fut2_subj
ვიმოძრავებდე,
იმოძრავებდე,
იმოძრავებდეს,
ვიმოძრავებდეთ,
იმოძრავებდეთ,
იმოძრავებდნენ,
fut2_subj_prfv
გადმოვიმოძრავებდე,
გადმოიმოძრავებდე,
გადმოიმოძრავებდეს,
გადმოვიმოძრავებდეთ,
გადმოიმოძრავებდეთ,
გადმოიმოძრავებდნენ,
aor2
ვიმოძრავე,
იმოძრავე,
იმოძრავა,
ვიმოძრავეთ,
იმოძრავეთ,
იმოძრავეს,
aor2_prfv
გადმოვიმოძრავე,
გადმოიმოძრავე,
გადმოიმოძრავა,
გადმოვიმოძრავეთ,
გადმოიმოძრავეთ,
გადმოიმოძრავეს,
IIsubj2
ვიმოძრაო,
იმოძრაო,
იმოძრაოს,
ვიმოძრაოთ,
იმოძრაოთ,
იმოძრაონ,
IIsubj2_prfv
გადმოვიმოძრაო,
გადმოიმოძრაო,
გადმოიმოძრაოს,
გადმოვიმოძრაოთ,
გადმოიმოძრაოთ,
გადმოიმოძრაონ,
Iturm
მიმოძრავია,
გიმოძრავია,
უმოძრავია,
გვიმოძრავია,
გიმოძრავიათ,
უმოძრავიათ,
Iturm_prfv
გადმომიმოძრავია,
გადმოგიმოძრავია,
გადმოუმოძრავია,
გადმოგვიმოძრავია,
გადმოგიმოძრავიათ,
გადმოუმოძრავიათ,
IIturm
მემოძრავა,
გემოძრავა,
ემოძრავა,
გვემოძრავა,
გემოძრავათ,
ემოძრავათ,
IIturm_prfv
გადმომემოძრავა,
გადმოგემოძრავა,
გადმოემოძრავა,
გადმოგვემოძრავა,
გადმოგემოძრავათ,
გადმოემოძრავათ,
IIIsubj
მემოძრაოს,
გემოძრაოს,
ემოძრაოს,
გვემოძრაოს,
გემოძრაოთ,
ემოძრაოთ,
IIIsubj_prfv
გადმომემოძრაოს,
გადმოგემოძრაოს,
გადმოემოძრაოს,
გადმოგვემოძრაოს,
გადმოგემოძრაოთ,
გადმოემოძრაოთ,
