fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
გავიძინებ,
გაიძინებ,
გაიძინებს,
გავიძინებთ,
გაიძინებთ,
გაიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
გავიძინებდი,
გაიძინებდი,
გაიძინებდა,
გავიძინებდით,
გაიძინებდით,
გაიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
გავიძინებდე,
გაიძინებდე,
გაიძინებდეს,
გავიძინებდეთ,
გაიძინებდეთ,
გაიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
გავიძინე,
გაიძინე,
გაიძინა,
გავიძინეთ,
გაიძინეთ,
გაიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
გავიძინო,
გაიძინო,
გაიძინოს,
გავიძინოთ,
გაიძინოთ,
გაიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
გამიძინია,
გაგიძინია,
გაუძინია,
გაგვიძინია,
გაგიძინიათ,
გაუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
გამეძინა,
გაგეძინა,
გაეძინა,
გაგვეძინა,
გაგეძინათ,
გაეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
გამეძინოს,
გაგეძინოს,
გაეძინოს,
გაგვეძინოს,
გაგეძინოთ,
გაეძინოთ,
