pres
ვყვირი,
ყვირი,
ყვირის,
ვყვირით,
ყვირით,
ყვირიან,
fut2
ვიყვირებ,
იყვირებ,
იყვირებს,
ვიყვირებთ,
იყვირებთ,
იყვირებენ,
fut2_prfv
აღმოვიყვირებ,
აღმოიყვირებ,
აღმოიყვირებს,
აღმოვიყვირებთ,
აღმოიყვირებთ,
აღმოიყვირებენ,
impf
ვყვიროდი,
ყვიროდი,
ყვიროდა,
ვყვიროდით,
ყვიროდით,
ყვიროდნენ,
cond2
ვიყვირებდი,
იყვირებდი,
იყვირებდა,
ვიყვირებდით,
იყვირებდით,
იყვირებდნენ,
cond2_prfv
აღმოვიყვირებდი,
აღმოიყვირებდი,
აღმოიყვირებდა,
აღმოვიყვირებდით,
აღმოიყვირებდით,
აღმოიყვირებდნენ,
subj
ვყვიროდე,
ყვიროდე,
ყვიროდეს,
ვყვიროდეთ,
ყვიროდეთ,
ყვიროდნენ,
fut2_subj
ვიყვირებდე,
იყვირებდე,
იყვირებდეს,
ვიყვირებდეთ,
იყვირებდეთ,
იყვირებდნენ,
fut2_subj_prfv
აღმოვიყვირებდე,
აღმოიყვირებდე,
აღმოიყვირებდეს,
აღმოვიყვირებდეთ,
აღმოიყვირებდეთ,
აღმოიყვირებდნენ,
aor2
ვიყვირე,
იყვირე,
იყვირა,
ვიყვირეთ,
იყვირეთ,
იყვირეს,
aor2_prfv
აღმოვიყვირე,
აღმოიყვირე,
აღმოიყვირა,
აღმოვიყვირეთ,
აღმოიყვირეთ,
აღმოიყვირეს,
IIsubj2
ვიყვირო,
იყვირო,
იყვიროს,
ვიყვიროთ,
იყვიროთ,
იყვირონ,
IIsubj2_prfv
აღმოვიყვირო,
აღმოიყვირო,
აღმოიყვიროს,
აღმოვიყვიროთ,
აღმოიყვიროთ,
აღმოიყვირონ,
Iturm
მიყვირია,
გიყვირია,
უყვირია,
გვიყვირია,
გიყვირიათ,
უყვირიათ,
Iturm_prfv
აღმომიყვირია,
აღმოგიყვირია,
აღმოუყვირია,
აღმოგვიყვირია,
აღმოგიყვირიათ,
აღმოუყვირიათ,
IIturm
მეყვირა,
გეყვირა,
ეყვირა,
გვეყვირა,
გეყვირათ,
ეყვირათ,
IIturm_prfv
აღმომეყვირა,
აღმოგეყვირა,
აღმოეყვირა,
აღმოგვეყვირა,
აღმოგეყვირათ,
აღმოეყვირათ,
IIIsubj
მეყვიროს,
გეყვიროს,
ეყვიროს,
გვეყვიროს,
გეყვიროთ,
ეყვიროთ,
IIIsubj_prfv
აღმომეყვიროს,
აღმოგეყვიროს,
აღმოეყვიროს,
აღმოგვეყვიროს,
აღმოგეყვიროთ,
აღმოეყვიროთ,
