pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
ამოვიბღავლებ,
ამოიბღავლებ,
ამოიბღავლებს,
ამოვიბღავლებთ,
ამოიბღავლებთ,
ამოიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
ამოვიბღავლებდი,
ამოიბღავლებდი,
ამოიბღავლებდა,
ამოვიბღავლებდით,
ამოიბღავლებდით,
ამოიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
ამოვიბღავლებდე,
ამოიბღავლებდე,
ამოიბღავლებდეს,
ამოვიბღავლებდეთ,
ამოიბღავლებდეთ,
ამოიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
ამოვიბღავლე,
ამოიბღავლე,
ამოიბღავლა,
ამოვიბღავლეთ,
ამოიბღავლეთ,
ამოიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
ამოვიბღავლო,
ამოიბღავლო,
ამოიბღავლოს,
ამოვიბღავლოთ,
ამოიბღავლოთ,
ამოიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
ამომიბღავლია,
ამოგიბღავლია,
ამოუბღავლია,
ამოგვიბღავლია,
ამოგიბღავლიათ,
ამოუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
ამომებღავლა,
ამოგებღავლა,
ამოებღავლა,
ამოგვებღავლა,
ამოგებღავლათ,
ამოებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
ამომებღავლოს,
ამოგებღავლოს,
ამოებღავლოს,
ამოგვებღავლოს,
ამოგებღავლოთ,
ამოებღავლოთ,
