pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
გადმოვიცეკვებ,
გადმოიცეკვებ,
გადმოიცეკვებს,
გადმოვიცეკვებთ,
გადმოიცეკვებთ,
გადმოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
გადმოვიცეკვებდი,
გადმოიცეკვებდი,
გადმოიცეკვებდა,
გადმოვიცეკვებდით,
გადმოიცეკვებდით,
გადმოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
გადმოვიცეკვებდე,
გადმოიცეკვებდე,
გადმოიცეკვებდეს,
გადმოვიცეკვებდეთ,
გადმოიცეკვებდეთ,
გადმოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
გადმოვიცეკვე,
გადმოიცეკვე,
გადმოიცეკვა,
გადმოვიცეკვეთ,
გადმოიცეკვეთ,
გადმოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
გადმოვიცეკვო,
გადმოიცეკვო,
გადმოიცეკვოს,
გადმოვიცეკვოთ,
გადმოიცეკვოთ,
გადმოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
გადმომიცეკვია,
გადმოგიცეკვია,
გადმოუცეკვია,
გადმოგვიცეკვია,
გადმოგიცეკვიათ,
გადმოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
გადმომეცეკვა,
გადმოგეცეკვა,
გადმოეცეკვა,
გადმოგვეცეკვა,
გადმოგეცეკვათ,
გადმოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
გადმომეცეკვოს,
გადმოგეცეკვოს,
გადმოეცეკვოს,
გადმოგვეცეკვოს,
გადმოგეცეკვოთ,
გადმოეცეკვოთ,
