pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
გარდავიცეკვებ,
გარდაიცეკვებ,
გარდაიცეკვებს,
გარდავიცეკვებთ,
გარდაიცეკვებთ,
გარდაიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
გარდავიცეკვებდი,
გარდაიცეკვებდი,
გარდაიცეკვებდა,
გარდავიცეკვებდით,
გარდაიცეკვებდით,
გარდაიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
გარდავიცეკვებდე,
გარდაიცეკვებდე,
გარდაიცეკვებდეს,
გარდავიცეკვებდეთ,
გარდაიცეკვებდეთ,
გარდაიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
გარდავიცეკვე,
გარდაიცეკვე,
გარდაიცეკვა,
გარდავიცეკვეთ,
გარდაიცეკვეთ,
გარდაიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
გარდავიცეკვო,
გარდაიცეკვო,
გარდაიცეკვოს,
გარდავიცეკვოთ,
გარდაიცეკვოთ,
გარდაიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
გარდამიცეკვია,
გარდაგიცეკვია,
გარდაუცეკვია,
გარდაგვიცეკვია,
გარდაგიცეკვიათ,
გარდაუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
გარდამეცეკვა,
გარდაგეცეკვა,
გარდაეცეკვა,
გარდაგვეცეკვა,
გარდაგეცეკვათ,
გარდაეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
გარდამეცეკვოს,
გარდაგეცეკვოს,
გარდაეცეკვოს,
გარდაგვეცეკვოს,
გარდაგეცეკვოთ,
გარდაეცეკვოთ,
