pres
ვმოძრაობ,
მოძრაობ,
მოძრაობს,
ვმოძრაობთ,
მოძრაობთ,
მოძრაობენ,
fut2
ვიმოძრავებ,
იმოძრავებ,
იმოძრავებს,
ვიმოძრავებთ,
იმოძრავებთ,
იმოძრავებენ,
fut2_prfv
გავიმოძრავებ,
გაიმოძრავებ,
გაიმოძრავებს,
გავიმოძრავებთ,
გაიმოძრავებთ,
გაიმოძრავებენ,
impf
ვმოძრაობდი,
მოძრაობდი,
მოძრაობდა,
ვმოძრაობდით,
მოძრაობდით,
მოძრაობდნენ,
cond2
ვიმოძრავებდი,
იმოძრავებდი,
იმოძრავებდა,
ვიმოძრავებდით,
იმოძრავებდით,
იმოძრავებდნენ,
cond2_prfv
გავიმოძრავებდი,
გაიმოძრავებდი,
გაიმოძრავებდა,
გავიმოძრავებდით,
გაიმოძრავებდით,
გაიმოძრავებდნენ,
subj
ვმოძრაობდე,
მოძრაობდე,
მოძრაობდეს,
ვმოძრაობდეთ,
მოძრაობდეთ,
მოძრაობდნენ,
fut2_subj
ვიმოძრავებდე,
იმოძრავებდე,
იმოძრავებდეს,
ვიმოძრავებდეთ,
იმოძრავებდეთ,
იმოძრავებდნენ,
fut2_subj_prfv
გავიმოძრავებდე,
გაიმოძრავებდე,
გაიმოძრავებდეს,
გავიმოძრავებდეთ,
გაიმოძრავებდეთ,
გაიმოძრავებდნენ,
aor2
ვიმოძრავე,
იმოძრავე,
იმოძრავა,
ვიმოძრავეთ,
იმოძრავეთ,
იმოძრავეს,
aor2_prfv
გავიმოძრავე,
გაიმოძრავე,
გაიმოძრავა,
გავიმოძრავეთ,
გაიმოძრავეთ,
გაიმოძრავეს,
IIsubj2
ვიმოძრაო,
იმოძრაო,
იმოძრაოს,
ვიმოძრაოთ,
იმოძრაოთ,
იმოძრაონ,
IIsubj2_prfv
გავიმოძრაო,
გაიმოძრაო,
გაიმოძრაოს,
გავიმოძრაოთ,
გაიმოძრაოთ,
გაიმოძრაონ,
Iturm
მიმოძრავია,
გიმოძრავია,
უმოძრავია,
გვიმოძრავია,
გიმოძრავიათ,
უმოძრავიათ,
Iturm_prfv
გამიმოძრავია,
გაგიმოძრავია,
გაუმოძრავია,
გაგვიმოძრავია,
გაგიმოძრავიათ,
გაუმოძრავიათ,
IIturm
მემოძრავა,
გემოძრავა,
ემოძრავა,
გვემოძრავა,
გემოძრავათ,
ემოძრავათ,
IIturm_prfv
გამემოძრავა,
გაგემოძრავა,
გაემოძრავა,
გაგვემოძრავა,
გაგემოძრავათ,
გაემოძრავათ,
IIIsubj
მემოძრაოს,
გემოძრაოს,
ემოძრაოს,
გვემოძრაოს,
გემოძრაოთ,
ემოძრაოთ,
IIIsubj_prfv
გამემოძრაოს,
გაგემოძრაოს,
გაემოძრაოს,
გაგვემოძრაოს,
გაგემოძრაოთ,
გაემოძრაოთ,
