fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
შევიძინებ,
შეიძინებ,
შეიძინებს,
შევიძინებთ,
შეიძინებთ,
შეიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
შევიძინებდი,
შეიძინებდი,
შეიძინებდა,
შევიძინებდით,
შეიძინებდით,
შეიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
შევიძინებდე,
შეიძინებდე,
შეიძინებდეს,
შევიძინებდეთ,
შეიძინებდეთ,
შეიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
შევიძინე,
შეიძინე,
შეიძინა,
შევიძინეთ,
შეიძინეთ,
შეიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
შევიძინო,
შეიძინო,
შეიძინოს,
შევიძინოთ,
შეიძინოთ,
შეიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
შემიძინია,
შეგიძინია,
შეუძინია,
შეგვიძინია,
შეგიძინიათ,
შეუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
შემეძინა,
შეგეძინა,
შეეძინა,
შეგვეძინა,
შეგეძინათ,
შეეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
შემეძინოს,
შეგეძინოს,
შეეძინოს,
შეგვეძინოს,
შეგეძინოთ,
შეეძინოთ,
