pres
ვცეკვავ,
ცეკვავ,
ცეკვავს,
ვცეკვავთ,
ცეკვავთ,
ცეკვავენ,
fut2
ვიცეკვებ,
იცეკვებ,
იცეკვებს,
ვიცეკვებთ,
იცეკვებთ,
იცეკვებენ,
fut2_prfv
წარმოვიცეკვებ,
წარმოიცეკვებ,
წარმოიცეკვებს,
წარმოვიცეკვებთ,
წარმოიცეკვებთ,
წარმოიცეკვებენ,
impf
ვცეკვავდი,
ცეკვავდი,
ცეკვავდა,
ვცეკვავდით,
ცეკვავდით,
ცეკვავდნენ,
cond2
ვიცეკვებდი,
იცეკვებდი,
იცეკვებდა,
ვიცეკვებდით,
იცეკვებდით,
იცეკვებდნენ,
cond2_prfv
წარმოვიცეკვებდი,
წარმოიცეკვებდი,
წარმოიცეკვებდა,
წარმოვიცეკვებდით,
წარმოიცეკვებდით,
წარმოიცეკვებდნენ,
subj
ვცეკვავდე,
ცეკვავდე,
ცეკვავდეს,
ვცეკვავდეთ,
ცეკვავდეთ,
ცეკვავდნენ,
fut2_subj
ვიცეკვებდე,
იცეკვებდე,
იცეკვებდეს,
ვიცეკვებდეთ,
იცეკვებდეთ,
იცეკვებდნენ,
fut2_subj_prfv
წარმოვიცეკვებდე,
წარმოიცეკვებდე,
წარმოიცეკვებდეს,
წარმოვიცეკვებდეთ,
წარმოიცეკვებდეთ,
წარმოიცეკვებდნენ,
aor2
ვიცეკვე,
იცეკვე,
იცეკვა,
ვიცეკვეთ,
იცეკვეთ,
იცეკვეს,
aor2_prfv
წარმოვიცეკვე,
წარმოიცეკვე,
წარმოიცეკვა,
წარმოვიცეკვეთ,
წარმოიცეკვეთ,
წარმოიცეკვეს,
IIsubj2
ვიცეკვო,
იცეკვო,
იცეკვოს,
ვიცეკვოთ,
იცეკვოთ,
იცეკვონ,
IIsubj2_prfv
წარმოვიცეკვო,
წარმოიცეკვო,
წარმოიცეკვოს,
წარმოვიცეკვოთ,
წარმოიცეკვოთ,
წარმოიცეკვონ,
Iturm
მიცეკვია,
გიცეკვია,
უცეკვია,
გვიცეკვია,
გიცეკვიათ,
უცეკვიათ,
Iturm_prfv
წარმომიცეკვია,
წარმოგიცეკვია,
წარმოუცეკვია,
წარმოგვიცეკვია,
წარმოგიცეკვიათ,
წარმოუცეკვიათ,
IIturm
მეცეკვა,
გეცეკვა,
ეცეკვა,
გვეცეკვა,
გეცეკვათ,
ეცეკვათ,
IIturm_prfv
წარმომეცეკვა,
წარმოგეცეკვა,
წარმოეცეკვა,
წარმოგვეცეკვა,
წარმოგეცეკვათ,
წარმოეცეკვათ,
IIIsubj
მეცეკვოს,
გეცეკვოს,
ეცეკვოს,
გვეცეკვოს,
გეცეკვოთ,
ეცეკვოთ,
IIIsubj_prfv
წარმომეცეკვოს,
წარმოგეცეკვოს,
წარმოეცეკვოს,
წარმოგვეცეკვოს,
წარმოგეცეკვოთ,
წარმოეცეკვოთ,
