fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
წავამთქნარებ,
წაამთქნარებ,
წაამთქნარებს,
წავამთქნარებთ,
წაამთქნარებთ,
წაამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
წავამთქნარებდი,
წაამთქნარებდი,
წაამთქნარებდა,
წავამთქნარებდით,
წაამთქნარებდით,
წაამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
წავამთქნარებდე,
წაამთქნარებდე,
წაამთქნარებდეს,
წავამთქნარებდეთ,
წაამთქნარებდეთ,
წაამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
წავამთქნარე,
წაამთქნარე,
წაამთქნარა,
წავამთქნარეთ,
წაამთქნარეთ,
წაამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
წავამთქნარო,
წაამთქნარო,
წაამთქნაროს,
წავამთქნაროთ,
წაამთქნაროთ,
წაამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
წამიმთქნარებია,
წაგიმთქნარებია,
წაუმთქნარებია,
წაგვიმთქნარებია,
წაგიმთქნარებიათ,
წაუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
წამემთქნარებინა,
წაგემთქნარებინა,
წაემთქნარებინა,
წაგვემთქნარებინა,
წაგემთქნარებინათ,
წაემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
წამემთქნარებინოს,
წაგემთქნარებინოს,
წაემთქნარებინოს,
წაგვემთქნარებინოს,
წაგემთქნარებინოთ,
წაემთქნარებინოთ,
